"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
20,"Zotu1042",3,33909.28136,2736050,1.08e-06,0,6,-0.280827978,0.444444444,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
21,"Zotu1043",2,0,0,3.75e-134,1,66,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
22,"Zotu1045",2,5,5,1.34e-153,0,33,0.324442842,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
23,"Zotu1047",3,26.5,55,9.79e-75,0.666666667,7,0.672004163,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
24,"Zotu1048",2,0,0,5.54e-158,1,89,0,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587","uncultured planctomycete"
25,"Zotu1049",1,0,0,4.4e-275,0,187,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA
26,"Zotu1051",1,0,0,4.4e-275,0,140,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
27,"Zotu1052",3,12,27,5.88e-72,0.666666667,27,0.279508497,0,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","Azospirillum sp. T2-YC6788"
28,"Zotu1053",1,0,0,2.81e-103,0,12,-1.251058184,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured prokaryote"
29,"Zotu1054",2,54,60,2.49e-72,0,27,-0.559016994,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
30,"Zotu1055",4,7879.626271,1057418,8.13e-10,0.666666667,11,0.418955652,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","Caulobacter sp. THG-DN8.6"
31,"Zotu1059",6,12751.4632,358021,0.316730915,0.2,1,2.214429159,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
32,"Zotu106",4,10,20,4.11e-80,0.5,22,1.257078722,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
33,"Zotu1061",3,2119.542857,55905,6.6e-11,0,24,0.43905704,0,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",NA
34,"Zotu1066",5,1494.525819,36998,6.22e-10,0.1,11,1.02274468,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
35,"Zotu1067",1,0,0,5.49e-75,0,7,-1.532169492,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin517",NA
36,"Zotu1068",1,0,0,4.25e-125,0,42,-1.08012345,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
37,"Zotu107",3,159.1388889,2968,1.93e-12,0.666666667,10,0.06311944,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
38,"Zotu1072",3,17429.99928,601623,6.24e-08,0.333333333,6,0.730152743,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
39,"Zotu1076",4,17.5,35,2.45e-78,0.5,14,1.620886402,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
40,"Zotu1077",3,0,0,1.75e-89,1,59,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
41,"Zotu1078",1,0,0,1.3e-101,0,19,-2.157277487,0,NA,NA,NA,NA,NA,NA
42,"Zotu1079",4,6,7,6.17e-98,0.333333333,52,1.341640786,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
43,"Zotu108",3,3928.934848,21962,2.58e-15,0.333333333,15,-0.081710207,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
44,"Zotu1083",2,3,3,3.2e-182,0,47,0.816496581,0,"Acidobacteria","Subgroup 6","uncultured beta proteobacterium",NA,NA,NA
45,"Zotu1086",1,0,0,6.29e-194,0,58,-1,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
46,"Zotu1087",2,0,0,5.54e-158,1,81,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
47,"Zotu1088",2,6,7,1.35e-102,0,30,-0.25819889,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
48,"Zotu109",4,14917.18161,144286,1.44e-11,0.5,10,0.946791605,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
49,"Zotu1090",2,0,0,1.82e-81,1,18,-0.386911616,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
50,"Zotu1091",1,0,0,7.36e-17,0,0,-1.428849446,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
51,"Zotu1092",2,2,2,1.02e-193,0,54,1,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
52,"Zotu1094",3,1907,183363,9.55e-16,0,0,0.183185826,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
53,"Zotu1097",1,0,0,1.1e-216,0,114,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured delta proteobacterium",NA
54,"Zotu1099",3,1537.375,10191,1.16e-12,0,3,0.715747918,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",NA
55,"Zotu11",2,0,0,5.54e-158,1,89,0,0,"Firmicutes","Bacilli",NA,NA,NA,NA
56,"Zotu110",2,30,45,3.73e-68,0,21,-0.648885685,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
57,"Zotu1102",3,1431,8820,1.17e-16,0.333333333,3,0.715747918,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
58,"Zotu1104",1,0,0,7.48e-73,0,27,-1.397542486,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae",NA,NA
59,"Zotu1105",2,1431,34929,5.72e-09,0,9,-0.759468109,0,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
60,"Zotu1108",3,239,2206,3.19e-17,0.666666667,3,0.715747918,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
61,"Zotu1112",4,10.5,21,1.74e-67,0.666666667,21,1.297771369,0,"Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
62,"Zotu1115",1,0,0,8.23e-14,0,3,-1.631905253,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25","uncultured Myxococcales bacterium",NA
63,"Zotu1123",2,479,6805,4.05e-13,0,10,-0.820552724,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","Bacteroidetes bacterium N2"
64,"Zotu113",1,0,0,4.27e-110,0,23,-1.459600898,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
65,"Zotu1133",1,0,0,4.4e-275,0,187,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
66,"Zotu1138",1,0,0,0.013656,0,1,-1.060430865,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
67,"Zotu1139",3,9,12,8.22e-81,0.333333333,22,0.392837101,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
68,"Zotu114",4,13949,1304095,5.94e-08,0.166666667,4,2.033703927,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
69,"Zotu1140",2,1904,70620,1.76e-15,0,5,-0.494311533,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
70,"Zotu1141",1,0,0,9.12e-10,0,9,-1.723408402,0,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae",NA,NA
71,"Zotu1144",1,0,0,6.19e-05,0,1,-1.060430865,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
72,"Zotu115",2,238,30577,3.36e-15,0,0,-0.62283181,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured soil bacterium",NA
73,"Zotu1150",6,5561.838095,240576,0.370175964,0.4,1,2.214429159,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
74,"Zotu11516",4,5632.934848,29932,5.33e-14,0,3,0.715747918,0.375,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
75,"Zotu1152",2,479,65386,2.58e-15,0,5,-0.494311533,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured subdivision 3 bacterium",NA
76,"Zotu1153",3,15,44,7.68e-62,0.666666667,16,0.050125471,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA,NA
77,"Zotu1154",3,21,30,1.58e-80,0.333333333,22,0.392837101,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
78,"Zotu1157",1,0,0,9.77e-161,0,32,-1.020620726,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadaceae bacterium LWQ133"
79,"Zotu1159",5,15848.71873,2008526,7.77e-10,0.3,11,1.02274468,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
80,"Zotu116",1,0,0,1.41e-138,0,43,-1.224744871,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultivated soil bacterium clone C105"
81,"Zotu1160",3,19,52,1.46e-52,0.333333333,17,0.259437261,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
82,"Zotu1161",2,1431,10368,1e-16,0,15,-0.708155124,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
83,"Zotu1164",1,0,0,4.4e-275,0,140,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
84,"Zotu1165",2,0,0,7.87e-118,1,26,-0.229415734,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
85,"Zotu1167",3,0.916666667,3,3.94e-61,0.666666667,16,0.050125471,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium"
86,"Zotu11673",4,6,7,6.17e-98,0.333333333,52,1.341640786,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
87,"Zotu1168",2,3,3,3.2e-182,0,48,0.816496581,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
88,"Zotu1170",3,1904,152885,3.99e-15,0.333333333,0,0.183185826,0,"Chloroflexi",NA,NA,NA,NA,NA
89,"Zotu1171",2,3,3,3.2e-182,0,47,0.816496581,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
90,"Zotu1176",3,479,5078,3.73e-10,0.333333333,9,0.204472183,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","uncultured Nitrosomonadales bacterium"
91,"Zotu1178",2,0,0,3.83e-15,1,0,-0.62283181,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
92,"Zotu1179",2,479,2205,4.51e-12,0,3,-0.458078667,0,"Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
93,"Zotu118",2,0,0,5.43e-11,1,11,-0.788622404,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
94,"Zotu1182",3,607,649,4.98e-74,0,7,0.672004163,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
95,"Zotu1185",2,2844,36953,1.44e-07,0,2,-0.832655906,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales",NA,NA,NA
96,"Zotu11888",1,0,0,4.4e-275,0,169,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured",NA
97,"Zotu1189",1,0,0,1.1e-216,0,98,0,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587","uncultured planctomycete"
98,"Zotu1190",3,107,113,1.83e-74,0,7,0.672004163,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
99,"Zotu1193",1,0,0,4.4e-275,0,191,0,0,"Acidobacteria","Subgroup 17",NA,NA,NA,NA
100,"Zotu1194",2,2,2,1.02e-193,0,64,1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
101,"Zotu1197",2,156,165,7.52e-76,0,7,-0.430082664,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured proteobacterium"
102,"Zotu1198",3,26.5,58,3.04e-72,0.666666667,27,0.279508497,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
103,"Zotu1199",4,5049.746764,81395,1.73e-10,0.166666667,24,1.42693538,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
104,"Zotu12",1,0,0,4.4e-275,0,122,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer",NA
105,"Zotu1200",1,0,0,4.4e-275,0,190,0,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
106,"Zotu1201",3,17218.87489,572558,1.35e-05,0,1,-0.40545886,0.444444444,"Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured Epsilonproteobacteria bacterium",NA,NA
107,"Zotu1202",4,12193.14281,477661,4.57e-09,0.333333333,6,0.730152743,0.375,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
108,"Zotu1207",1,0,0,4.4e-275,0,188,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
109,"Zotu1208",2,0,0,6.01e-17,1,15,-0.708155124,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
110,"Zotu121",5,5190,397441,1.45e-14,0.1,0,1.795221098,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
111,"Zotu1211",3,2844,28790,2.26e-12,0.333333333,10,0.06311944,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
112,"Zotu1212",2,15600.87489,550606,6.03e-05,0,1,-0.40545886,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
113,"Zotu1218",3,956,13608,1.97e-12,0.333333333,10,0.06311944,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","uncultured Chloroflexus sp."
114,"Zotu122",2,2375,16220,3.04e-15,0,13,-0.3086067,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
115,"Zotu1220",3,239,30579,2.75e-16,0.666666667,0,0.183185826,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
116,"Zotu1222",2,4,4,3.2e-182,0,48,0.816496581,0,"Chloroflexi","TK10",NA,NA,NA,NA
117,"Zotu1224",3,8888.611607,61386,1.02e-09,0.333333333,9,0.204472183,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
118,"Zotu1226",2,4239,25974,7.03e-12,0,6,-0.280827978,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
119,"Zotu1227",1,0,0,6.29e-194,0,54,-1,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
120,"Zotu123",2,22.5,30,1.98e-81,0,18,-0.386911616,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
121,"Zotu12318",2,8759,815280,1.23e-10,0,4,-0.164894913,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
122,"Zotu1232",3,12375.12511,180411,0.003047899,0,1,0.249513145,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
123,"Zotu1233",2,0,0,5.54e-158,1,81,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
124,"Zotu1234",2,5,5,5.54e-158,0,35,0.40824829,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonas sp. WX54"
125,"Zotu1238",2,0,0,3.37e-74,1,7,-0.430082664,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
126,"Zotu124",3,239,2634,7.38e-15,0.666666667,3,0.715747918,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
127,"Zotu1247",1,0,0,4.4e-275,0,171,0,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured candidate division SAM bacterium",NA,NA
128,"Zotu1249",3,103,119,7.95e-80,0,14,0.619750683,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexi bacterium"
129,"Zotu125",2,1,1,2.21e-216,0,98,0,0,"Cyanobacteria","Oxyphotobacteria","Nostocales",NA,NA,NA
130,"Zotu1251",2,2,2,1.02e-193,0,63,1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
131,"Zotu1254",1,0,0,8.01e-14,0,10,-1.704224888,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured bacterium DA038",NA
132,"Zotu1255",1,0,0,1.1e-216,0,110,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured prokaryote"
133,"Zotu1256",6,101,203,1.57e-51,0.266666667,17,2.594372608,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
134,"Zotu1258",2,3311,17608,6.01e-14,0,3,-0.458078667,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
135,"Zotu126",1,0,0,8.39e-125,0,42,-1.08012345,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured soil bacterium"
136,"Zotu1267",2,0,0,2.34e-72,1,67,-1.603567451,0,NA,NA,NA,NA,NA,NA
137,"Zotu1269",1,0,0,4.4e-275,0,135,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
138,"Zotu127",3,1252.1742,120544,4.35e-11,0.666666667,11,-0.184833376,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164"
139,"Zotu1271",1,0,0,4.4e-275,0,170,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5220"
140,"Zotu1273",3,106,130,4.49e-72,0.333333333,27,0.279508497,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured Conexibacteraceae bacterium"
141,"Zotu12744",2,0,0,5.54e-158,1,83,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
142,"Zotu1276",3,17,50,2.55e-52,0.666666667,17,0.259437261,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
143,"Zotu12772",1,0,0,5e-10,0,4,-1.264194333,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
144,"Zotu1279",2,18,24,2.69e-109,0,29,-0.169030851,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Gaiella sp.",NA
145,"Zotu128",2,36,40,2.37e-81,0,14,-0.381385036,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634"
146,"Zotu1281",2,1,1,2.21e-216,0,101,0,0,"Acidobacteria","Thermoanaerobaculia","Thermoanaerobaculales","Thermoanaerobaculaceae","Subgroup 10",NA
147,"Zotu1282",1,0,0,4.4e-275,0,178,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
148,"Zotu1283",1,0,0,4.58e-108,0,46,-1.147078669,0,"Elusimicrobia","Lineage IIb","uncultured soil bacterium",NA,NA,NA
149,"Zotu1284",1,0,0,4.4e-275,0,180,0,0,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","bacterium Ellin346"
150,"Zotu1286",2,6,6,1.63e-175,0,38,0.707106781,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
151,"Zotu1287",2,1431,52968,3.83e-16,0,5,-0.494311533,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","bacterium BAB-2943"
152,"Zotu1291",1,0,0,4.4e-275,0,137,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
153,"Zotu1293",3,4.25,19,4.44e-61,0.333333333,16,0.050125471,0,"Acidobacteria","Holophagae","Subgroup 7",NA,NA,NA
154,"Zotu1294",2,2,2,1.02e-193,0,57,1,0,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
155,"Zotu1297",2,143,143,1.35e-101,0,12,-0.242140294,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
156,"Zotu1298",1,0,0,4.4e-275,0,129,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. Z2-YC6855"
157,"Zotu1299",4,44,44,2.63e-101,0.333333333,12,1.775695487,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Tellurimicrobium","Ambiguous_taxa"
158,"Zotu13",4,1743.76829,10092,1.01e-15,0.666666667,15,0.544734711,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
159,"Zotu1300",3,0.5,1,3.3e-106,0.666666667,25,0.917662935,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA
160,"Zotu13038",4,1193,91735,3.75e-15,0.166666667,0,0.989203462,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
