"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
26,"Zotu1066",4,95,289,1.05e-61,0.166666667,1,1.182624792,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
27,"Zotu1067",2,1,1,1.25e-245,0,160,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin517",NA
28,"Zotu1068",1,0,0,1.47800978761828e-293,0,319,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
29,"Zotu107",4,7,9,9.66e-121,0.166666667,86,1.507556723,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
30,"Zotu1070",1,0,0,6.23e-246,0,167,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
31,"Zotu1072",1,0,0,1.32e-133,0,38,-1.45999279,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
32,"Zotu10779",2,0,0,5.25e-180,1,114,0,0,NA,NA,NA,NA,NA,NA
33,"Zotu1078",1,0,0,1.47800978761828e-293,0,365,0,0,NA,NA,NA,NA,NA,NA
34,"Zotu1082",1,0,0,2.46e-62,0,1,-1.300887271,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Acidobacteria bacterium",NA
35,"Zotu1086",1,0,0,6.23e-246,0,139,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
36,"Zotu1088",2,3,3,3.04e-207,0,47,0.816496581,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
37,"Zotu109",1,0,0,1.47800978761828e-293,0,238,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
38,"Zotu1090",3,201.1666667,377,1.02e-83,0,3,0.660295645,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
39,"Zotu1094",2,0,0,5.25e-180,1,110,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
40,"Zotu1096",1,0,0,6.23e-246,0,170,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Pedosphaera sp.",NA
41,"Zotu1097",2,5,5,8.89e-187,0,24,0.40824829,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured delta proteobacterium",NA
42,"Zotu1098",3,0,0,1.08e-39,1,50,-0.515710623,0,"Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45","uncultured anaerobic ammonium-oxidizing bacterium",NA
43,"Zotu1099",1,0,0,6.23e-246,0,132,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",NA
44,"Zotu1102",2,4,4,1.33e-186,0,34,0.447213595,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
45,"Zotu1103",1,0,0,1.47800978761828e-293,0,311,0,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
46,"Zotu1105",1,0,0,1.47800978761828e-293,0,212,0,0,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
47,"Zotu111",2,1.5,3,1.52e-143,0,31,0,0,"Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria Incertae Sedis","Unknown Family","EcFYyy-200",NA
48,"Zotu1112",1,0,0,1.47800978761828e-293,0,230,0,0,"Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
49,"Zotu1115",2,0,0,1.05e-153,1,20,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25","uncultured Myxococcales bacterium",NA
50,"Zotu11163",1,0,0,1.47800978761828e-293,0,258,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
51,"Zotu1117",1,0,0,6.38e-145,0,13,-1.048808848,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
52,"Zotu1119",3,0,0,4.7e-103,1,56,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
53,"Zotu112",1,0,0,2.27e-220,0,68,-1,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
54,"Zotu1123",2,0,0,9.43e-106,1,19,-0.447213595,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","Bacteroidetes bacterium N2"
55,"Zotu1128",1,0,0,6.23e-246,0,134,0,0,"Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria Incertae Sedis","Unknown Family","Leptolyngbya ANT.L52.2","uncultured Leptolyngbya sp."
56,"Zotu1130",2,2,2,3.68e-220,0,64,1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",NA
57,"Zotu1131",2,0,0,2.72e-127,1,83,-0.5,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
58,"Zotu1133",4,30,36,3.61e-106,0,10,1.58771324,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
59,"Zotu1138",2,0,0,3.13e-133,1,38,-0.324442842,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
60,"Zotu1139",1,0,0,1.47800978761828e-293,0,306,0,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
61,"Zotu1143",1,0,0,1.47800978761828e-293,0,223,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
62,"Zotu1144",1,0,0,1.47800978761828e-293,0,355,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
63,"Zotu1145",1,0,0,6.23e-246,0,142,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
64,"Zotu1146",3,40.33333333,61,8.05e-109,0,7,0.950255268,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
65,"Zotu1148",1,0,0,1.47800978761828e-293,0,196,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillus sp."
66,"Zotu1149",1,0,0,1.47800978761828e-293,0,200,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",NA
67,"Zotu1150",3,17,17,8.39e-180,0,18,1.944543648,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
68,"Zotu1151",2,0,0,2.97e-155,1,22,0,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
69,"Zotu1152",1,0,0,1.47800978761828e-293,0,269,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured subdivision 3 bacterium",NA
70,"Zotu1154",2,0,0,4.19e-133,1,87,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
71,"Zotu1157",1,0,0,1.47800978761828e-293,0,364,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadaceae bacterium LWQ133"
72,"Zotu1158",1,0,0,1.47800978761828e-293,0,202,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Firmicutes bacterium"
73,"Zotu1159",2,0,0,5.25e-180,1,104,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
74,"Zotu116",1,0,0,1.47800978761828e-293,0,270,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultivated soil bacterium clone C105"
75,"Zotu1160",1,0,0,4.01e-98,0,75,-1.837117307,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
76,"Zotu1161",2,0,0,1.64e-164,1,103,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
77,"Zotu1165",2,0,0,1.64e-164,1,91,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
78,"Zotu1166",3,0,0,1.14e-97,1,75,0.204124145,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured proteobacterium"
79,"Zotu1167",2,3,3,4.56e-195,0,51,0.5,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium"
80,"Zotu11673",1,0,0,1.47800978761828e-293,0,302,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
81,"Zotu1168",1,0,0,1.47800978761828e-293,0,292,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
82,"Zotu1170",4,12.5,25,7.44e-99,0.5,5,1.807392228,0,"Chloroflexi",NA,NA,NA,NA,NA
83,"Zotu1171",4,189,7238,0.000420925,0.666666667,0,0.452378499,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
84,"Zotu1178",2,0,0,5.25e-180,1,130,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
85,"Zotu11788",1,0,0,2.27e-220,0,77,-1,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
86,"Zotu1179",1,0,0,6.23e-246,0,154,0,0,"Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
87,"Zotu1183",2,0,0,5.25e-180,1,123,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","uncultured soil bacterium"
88,"Zotu1186",1,0,0,6.23e-246,0,174,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
89,"Zotu119",1,0,0,2.27e-220,0,61,-1,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
90,"Zotu1193",2,0,0,3.76e-103,1,81,-0.816496581,0,"Acidobacteria","Subgroup 17",NA,NA,NA,NA
91,"Zotu1194",1,0,0,1.47800978761828e-293,0,368,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
92,"Zotu1195",2,74.16666667,161,2.63e-83,0,3,-0.347524023,0,NA,NA,NA,NA,NA,NA
93,"Zotu1198",1,0,0,9.77e-187,0,33,-0.894427191,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
94,"Zotu1199",2,0.5,1,1.54e-05,0,0,-0.694724124,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
95,"Zotu12",2,4,4,1.33e-186,0,33,0.447213595,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer",NA
96,"Zotu1200",2,1,1,1.25e-245,0,139,0,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
97,"Zotu1201",5,16,20,1.85e-105,0.2,19,2.236067977,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured Epsilonproteobacteria bacterium",NA,NA
98,"Zotu1202",1,0,0,2.99e-178,0,16,-1.333333333,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
99,"Zotu1206",2,0,0,5.25e-180,1,131,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
100,"Zotu1207",1,0,0,1.47800978761828e-293,0,375,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
101,"Zotu121",1,0,0,1.47800978761828e-293,0,373,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
102,"Zotu1211",1,0,0,5.97e-190,0,30,-0.894427191,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
103,"Zotu1212",1,0,0,6.23e-246,0,153,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
104,"Zotu1216",1,0,0,1.47800978761828e-293,0,348,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 10","Clostridium sp. PPf35E10"
105,"Zotu1218",1,0,0,1.47800978761828e-293,0,387,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","uncultured Chloroflexus sp."
106,"Zotu1219",3,8,16,1.42e-104,0.333333333,10,0.649519053,0,"Cyanobacteria","Oxyphotobacteria","Leptolyngbyales","Leptolyngbyaceae","YB-42","uncultured bacterium"
107,"Zotu122",2,0.5,1,9.04e-93,0,4,-0.766964989,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
108,"Zotu1220",1,0,0,1.47800978761828e-293,0,216,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
109,"Zotu1222",2,1,1,1.25e-245,0,162,0,0,"Chloroflexi","TK10",NA,NA,NA,NA
110,"Zotu1226",2,139.1666667,304,2.67e-83,0,3,-0.347524023,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
111,"Zotu1227",1,0,0,2.27e-220,0,63,-1,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
112,"Zotu1228",2,1,1,1.25e-245,0,187,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
113,"Zotu123",1,0,0,1.16e-48,0,6,-1.350606505,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
114,"Zotu1230",2,36,48,4.5e-105,0,10,-0.288675135,0,NA,NA,NA,NA,NA,NA
115,"Zotu1232",1,0,0,2.2e-72,0,11,-0.987934593,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
116,"Zotu1234",1,0,0,1.47800978761828e-293,0,303,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonas sp. WX54"
117,"Zotu1235",1,0,0,1.47800978761828e-293,0,306,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
118,"Zotu1238",1,0,0,1.47800978761828e-293,0,201,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
119,"Zotu1244",2,0,0,3.76e-103,1,81,-0.816496581,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
120,"Zotu1245",1,0,0,1.47800978761828e-293,0,238,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
121,"Zotu1249",3,1.666666667,5,1.97e-62,0.666666667,2,-0.043685203,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexi bacterium"
122,"Zotu125",2,13,15,1.12e-110,0,7,-0.34554737,0,"Cyanobacteria","Oxyphotobacteria","Nostocales",NA,NA,NA
123,"Zotu1251",1,0,0,1.47800978761828e-293,0,252,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
124,"Zotu1254",2,1,1,1.25e-245,0,159,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured bacterium DA038",NA
125,"Zotu1255",1,0,0,1.22e-180,0,18,-1.237436867,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured prokaryote"
126,"Zotu12584",1,0,0,2.27e-220,0,71,-1,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
127,"Zotu126",2,2,2,3.68e-220,0,68,1,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured soil bacterium"
128,"Zotu1260",5,1.25,5,1.07e-35,0.7,48,0.935414347,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured sludge bacterium S14",NA
129,"Zotu1264",2,1,1,1.25e-245,0,183,0,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
130,"Zotu1267",1,0,0,2.27e-220,0,66,-1,0,NA,NA,NA,NA,NA,NA
131,"Zotu1269",4,204,663,2.17e-05,0,0,0.452378499,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
132,"Zotu1271",2,1,1,1.25e-245,0,173,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5220"
133,"Zotu1273",1,0,0,6.23e-246,0,156,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured Conexibacteraceae bacterium"
134,"Zotu12744",1,0,0,3.23e-195,0,51,-0.75,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
135,"Zotu1276",1,0,0,1.47800978761828e-293,0,229,0,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
136,"Zotu12772",1,0,0,1.47800978761828e-293,0,266,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
137,"Zotu1284",2,1,1,1.25e-245,0,193,0,0,"Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","bacterium Ellin346"
138,"Zotu1286",1,0,0,1.47800978761828e-293,0,315,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
139,"Zotu1287",1,0,0,6.23e-246,0,186,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","bacterium BAB-2943"
140,"Zotu1290",3,1081,20790,0.001947239,0.333333333,0,-0.121172812,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
141,"Zotu1293",2,45,112,4.22e-93,0,4,-0.766964989,0,"Acidobacteria","Holophagae","Subgroup 7",NA,NA,NA
142,"Zotu1296",1,0,0,1.15e-84,0,3,-1.355343691,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
143,"Zotu1297",2,1.5,3,4.61e-164,0,28,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
144,"Zotu1299",1,0,0,6.23e-246,0,179,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Tellurimicrobium","Ambiguous_taxa"
145,"Zotu13",1,0,0,1.47800978761828e-293,0,242,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
146,"Zotu1300",1,0,0,6.23e-246,0,173,0,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA
147,"Zotu1307",2,14,16,6.16e-101,0,5,-0.25819889,0,"Latescibacteria","metagenome",NA,NA,NA,NA
148,"Zotu1314",1,0,0,1.47800978761828e-293,0,360,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
149,"Zotu1316",3,24,98,1.28e-63,0.666666667,1,0.354787438,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","planctomycete WWH14",NA
150,"Zotu1317",1,0,0,1.47800978761828e-293,0,247,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
151,"Zotu1318",6,852.1095238,6946,0.054810585,0.266666667,0,1.599481122,0,"Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria Incertae Sedis","Unknown Family",NA,NA
152,"Zotu1319",2,49,63,1.53e-109,0,7,-0.34554737,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
153,"Zotu1320",3,5,5,7.79e-195,0,46,1.75,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
154,"Zotu1321",1,0,0,4.22e-06,0,0,-1.268275435,0,"Planctomycetes","Phycisphaerae","CCM11a","groundwater metagenome",NA,NA
155,"Zotu1322",1,0,0,1.47800978761828e-293,0,361,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
156,"Zotu1324",1,0,0,6.23e-246,0,149,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
157,"Zotu1325",3,14,28,3.16e-56,0.333333333,17,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
158,"Zotu133",2,24,26,6.36e-122,0,8,-0.165521178,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
159,"Zotu1334",2,0,0,1.19e-62,1,2,-0.698963245,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Acidobacteriales bacterium"
160,"Zotu1337",5,481.5662698,14428,0.267462497,0.3,0,1.02592981,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
161,"Zotu1339",1,0,0,1.47800978761828e-293,0,394,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
162,"Zotu134",3,1.666666667,5,4.26e-101,0.666666667,15,0.476731295,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
163,"Zotu13407",3,6,12,1.82e-119,0.666666667,8,1.075887655,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
