"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
49,"Zotu1117",1,0,0,6.55e-70,0,131,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
50,"Zotu1118",1,0,0,9.09e-87,0,238,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
51,"Zotu1123",1,0,0,6.55e-70,0,173,0,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","Bacteroidetes bacterium N2"
52,"Zotu113",2,0,0,9.44e-53,1,120,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
53,"Zotu1130",2,0,0,9.44e-53,1,112,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",NA
54,"Zotu1132",3,923,56639,0.000337725,0,1,0.190723299,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
55,"Zotu1133",1,0,0,9.09e-87,0,308,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
56,"Zotu1138",2,0,0,9.44e-53,1,93,0,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
57,"Zotu1139",1,0,0,9.09e-87,0,335,0,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
58,"Zotu114",2,158,8942,3.8e-07,0,0,-0.611595869,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
59,"Zotu1140",1,0,0,9.09e-87,0,328,0,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
60,"Zotu1143",2,1,1,1.31e-69,0,160,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
61,"Zotu1144",2,2,2,4.39e-63,0,63,1,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
62,"Zotu1146",3,0,0,2.81e-30,1,10,0.447213595,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
63,"Zotu1148",1,0,0,9.09e-87,0,176,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus","uncultured Alicyclobacillus sp."
64,"Zotu11480",1,0,0,6.78e-39,0,12,-1.603567451,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
65,"Zotu115",1,0,0,1.05e-35,0,6,-1.024543528,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured soil bacterium",NA
66,"Zotu1150",1,0,0,9.09e-87,0,195,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
67,"Zotu1152",3,12.5,25,1.27e-30,0.666666667,10,0.447213595,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured subdivision 3 bacterium",NA
68,"Zotu1153",3,1.5,3,9.08e-39,0.666666667,28,0.894427191,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA,NA
69,"Zotu1154",1,0,0,9.09e-87,0,175,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
70,"Zotu1156",1,0,0,2e-55,0,32,-0.894427191,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
71,"Zotu1157",1,0,0,9.09e-87,0,260,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadaceae bacterium LWQ133"
72,"Zotu1158",2,0.5,1,6.58e-42,0,65,-0.447213595,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Firmicutes bacterium"
73,"Zotu11590",2,132,152,5.09e-32,0,2,-0.318511029,0,"Elusimicrobia","Lineage IIb","uncultured soil bacterium",NA,NA,NA
74,"Zotu116",1,0,0,9.09e-87,0,236,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultivated soil bacterium clone C105"
75,"Zotu1160",1,0,0,9.09e-87,0,347,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
76,"Zotu1161",2,0,0,0.000206761,1,3,-0.507545921,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
77,"Zotu1162",1,0,0,6.55e-70,0,144,0,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
78,"Zotu1164",4,127.0333333,37566,0.00038104,0.666666667,1,0.850919333,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
79,"Zotu11642",3,72,192,5.61e-20,0.333333333,4,0.153292839,0,"Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","marine metagenome",NA
80,"Zotu1165",2,6,7,8.46e-45,0,20,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
81,"Zotu1166",3,5,5,1.94e-56,0,40,1.75,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured proteobacterium"
82,"Zotu1167",1,0,0,3.59e-38,0,12,-1.603567451,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium"
83,"Zotu1168",2,2,2,4.39e-63,0,51,1,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
84,"Zotu1170",2,1,1,1.31e-69,0,155,0,0,"Chloroflexi",NA,NA,NA,NA,NA
85,"Zotu1172",3,1,2,4.8e-39,0.666666667,72,0.75,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
86,"Zotu11744",2,0,0,5.33e-44,1,19,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
87,"Zotu1175",1,0,0,6.55e-70,0,138,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
88,"Zotu1176",2,1,1,1.31e-69,0,129,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1","uncultured Nitrosomonadales bacterium"
89,"Zotu118",2,299.8333333,28710,7.33e-06,0,3,-0.507545921,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
90,"Zotu11818",1,0,0,6.55e-70,0,173,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
91,"Zotu1182",3,78.5,3631,9.72e-06,0.666666667,3,0.274920707,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
92,"Zotu1185",2,0,0,9.44e-53,1,109,0,0,"Armatimonadetes","Chthonomonadetes","Chthonomonadales",NA,NA,NA
93,"Zotu1186",1,0,0,9.09e-87,0,199,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
94,"Zotu1189",1,0,0,9.09e-87,0,193,0,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587","uncultured planctomycete"
95,"Zotu1190",3,7,7,5.24e-55,0,32,1.788854382,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
96,"Zotu1192",4,1305.166667,108910,0.009431699,0,5,0.363803438,0.375,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
97,"Zotu1197",1,0,0,8.58e-06,0,3,-1.29001255,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured proteobacterium"
98,"Zotu1198",4,511.0333333,39514,4.89e-05,0,3,1.057387336,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
99,"Zotu1199",3,624,44220,9.51e-05,0,5,0.363803438,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
100,"Zotu1200",3,1,2,4.8e-39,0.666666667,69,0.75,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
101,"Zotu1201",3,17.5,39,1.43e-30,0.666666667,2,0.546018906,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured Epsilonproteobacteria bacterium",NA,NA
102,"Zotu1205",2,3,3,6.71e-48,0,34,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
103,"Zotu1206",3,5,5,1.94e-56,0,41,1.75,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
104,"Zotu1208",5,141,151,1.93e-34,0.1,6,2.443142259,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
105,"Zotu121",3,0,0,0.068165634,1,0,-0.098934626,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
106,"Zotu1212",2,8,12,1.17e-16,0,13,-0.75,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
107,"Zotu1214",2,23,45,4.02e-21,0,8,-0.444787777,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium #0319-7E19"
108,"Zotu1215",1,0,0,3.02e-06,0,5,-1.333945938,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
109,"Zotu1216",1,0,0,9.09e-87,0,302,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 10","Clostridium sp. PPf35E10"
110,"Zotu1218",1,0,0,9.09e-87,0,371,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","uncultured Chloroflexus sp."
111,"Zotu122",5,133,147,1.86e-34,0.1,6,2.443142259,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
112,"Zotu1220",9,6356.16115,634238,0.324101645,0.166666667,0,2.977032831,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
113,"Zotu1224",1,0,0,9.09e-87,0,363,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
114,"Zotu1226",2,21,21,4.81e-44,0,9,0.093658581,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
115,"Zotu1227",2,0,0,9.44e-53,1,91,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
116,"Zotu1230",2,3,3,1.14e-56,0,42,0.5,0,NA,NA,NA,NA,NA,NA
117,"Zotu1232",1,0,0,9.83e-45,0,29,-1,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
118,"Zotu1233",2,158,7375,0.000333998,0,5,-0.48507125,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
119,"Zotu1235",3,117.1666667,276,1.12e-20,0,4,0.153292839,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
120,"Zotu1236",1,0,0,9.09e-87,0,248,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
121,"Zotu1239",5,13.51550029,94,1.12e-10,0.2,11,0.653233456,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
122,"Zotu1240",1,0,0,6.55e-70,0,152,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured Caulobacter sp."
123,"Zotu1243",2,1.5,3,8.24e-42,0,65,-0.447213595,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
124,"Zotu1244",1,0,0,9.09e-87,0,225,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
125,"Zotu125",2,5,5,1.14e-56,0,24,0.632455532,0,"Cyanobacteria","Oxyphotobacteria","Nostocales",NA,NA,NA
126,"Zotu1251",4,1898,122538,0.00188746,0.333333333,1,0.850919333,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
127,"Zotu1255",1,0,0,9.09e-87,0,223,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured prokaryote"
128,"Zotu1257",1,0,0,9.09e-87,0,221,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
129,"Zotu1258",1,0,0,6.55e-70,0,169,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
130,"Zotu12584",2,7,7,3.95e-50,0,15,0.282842712,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
131,"Zotu1269",1,0,0,9.09e-87,0,293,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
132,"Zotu127",1,0,0,2.72e-63,0,52,-1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164"
133,"Zotu1271",3,3,4,4.25e-39,0.333333333,69,0.75,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5220"
134,"Zotu1273",2,0,0,1.6e-21,1,4,-0.562073743,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured Conexibacteraceae bacterium"
135,"Zotu12744",1,0,0,6.55e-70,0,125,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
136,"Zotu12772",1,0,0,9.09e-87,0,230,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
137,"Zotu12782",2,2,2,4.39e-63,0,56,1,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Terrimonas sp."
138,"Zotu128",2,8,13,9.82e-38,0,12,-0.267261242,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634"
139,"Zotu1286",4,127.0333333,37566,0.00038104,0.666666667,1,0.850919333,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
140,"Zotu1290",1,0,0,9.09e-87,0,232,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
141,"Zotu1293",3,95.43333333,1197,0.001077529,0.666666667,0,-0.098934626,0,"Acidobacteria","Holophagae","Subgroup 7",NA,NA,NA
142,"Zotu1294",1,0,0,9.09e-87,0,204,0,0,"Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
143,"Zotu1296",2,8,12,1.17e-16,0,13,-0.75,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
144,"Zotu1299",2,0,0,9.44e-53,1,101,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Tellurimicrobium","Ambiguous_taxa"
145,"Zotu13",1,0,0,9.09e-87,0,180,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
146,"Zotu130",4,83.63894439,4680,0.22153835,0.5,0,0.413726617,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
147,"Zotu1301",3,0,0,1.82e-24,1,49,-0.114707867,0,"Armatimonadetes","Fimbriimonadia","Fimbriimonadales",NA,NA,NA
148,"Zotu1305",1,0,0,9.09e-87,0,278,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
149,"Zotu1306",1,0,0,9.09e-87,0,198,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067",NA
150,"Zotu1309",1,0,0,2.72e-63,0,54,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","A21b","uncultured delta proteobacterium",NA
151,"Zotu1312",1,0,0,6.55e-70,0,145,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
152,"Zotu1317",1,0,0,2.32e-06,0,0,-1.124257111,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
153,"Zotu1319",1,0,0,9.09e-87,0,317,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
154,"Zotu1322",2,770,47170,1.46e-05,0,1,-0.469472735,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
155,"Zotu1324",1,0,0,6.55e-70,0,132,0,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
156,"Zotu1326",5,1711.733333,125626,0.000221496,0.1,3,1.839853965,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9","uncultured Thermosporothrix sp.",NA
157,"Zotu1329",1,0,0,8.03e-57,0,43,-0.75,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured","alpha proteobacterium LS7-MT"
158,"Zotu1331",1,0,0,9.09e-87,0,282,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured organism"
159,"Zotu1334",1,0,0,4.23e-45,0,20,-1.154700538,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Acidobacteriales bacterium"
160,"Zotu1336",2,3,3,1.14e-56,0,44,0.5,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured Desulfovirga sp.",NA,NA
161,"Zotu1337",5,24.81965491,106,8.82e-11,0.1,11,0.653233456,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
162,"Zotu13381",1,0,0,3.91e-58,0,37,-1.414213562,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
