"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
17,"Zotu1026",4,116,202,1.83e-39,0.166666667,1,1.225127784,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
18,"Zotu1033",1,0,0,1.3e-206,0,336,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20","uncultured Burkholderiales bacterium",NA
19,"Zotu1035",1,0,0,1.3e-206,0,314,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)",NA,NA
20,"Zotu10357",2,0.5,1,4.14e-118,0,147,0,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA
21,"Zotu1036",2,2,2,4.21e-145,0,88,1,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter","uncultured Holophaga sp."
22,"Zotu1038",2,285,500,1.67e-49,0,0,-0.332181919,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
23,"Zotu1039",1,0,0,1.3e-206,0,325,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
24,"Zotu104",1,0,0,1.3e-206,0,490,0,0,"Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
25,"Zotu10414",1,0,0,5.96e-108,0,151,-1.414213562,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
26,"Zotu1043",1,0,0,1.3e-206,0,379,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
27,"Zotu1045",1,0,0,1.3e-206,0,324,0,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
28,"Zotu1047",3,0,0,2.44e-66,1,96,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter",NA
29,"Zotu1048",2,0,0,6.6e-43,1,2,-0.399310429,0,"Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587","uncultured planctomycete"
30,"Zotu1049",2,0,0,4.14e-118,1,163,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA
31,"Zotu1051",1,0,0,1.19e-136,0,80,-1.224744871,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
32,"Zotu1054",1,0,0,1.94e-13,0,3,-1.234704692,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
33,"Zotu1055",1,0,0,1.28e-83,0,120,-1.414213562,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured","Caulobacter sp. THG-DN8.6"
34,"Zotu10558",2,0,0,1.15e-74,1,64,-0.632455532,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
35,"Zotu1056",1,0,0,2.32e-162,0,253,0,0,"Actinobacteria","Actinobacteria",NA,NA,NA,NA
36,"Zotu10564",1,0,0,5.96e-108,0,173,-1.414213562,0,"Acidobacteria","Subgroup 17","uncultured prokaryote",NA,NA,NA
37,"Zotu10578",3,0,0,5.58e-59,1,114,0.242535625,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
38,"Zotu1059",4,60,228,5.06e-35,0.5,4,0.58658846,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
39,"Zotu106",2,8,8,1.66e-95,0,35,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
40,"Zotu1061",4,765,2205,5.01e-43,0,0,1.411773158,0,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",NA
41,"Zotu1062",2,4,4,1.96e-131,0,62,0.707106781,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter","Punica granatum (pomegranate)"
42,"Zotu10637",4,0,0,1.32e-29,1,68,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20","uncultured Burkholderiaceae bacterium",NA
43,"Zotu1064",2,6,6,2.44e-131,0,60,0.707106781,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter",NA
44,"Zotu1066",5,11,14,1.63e-68,0.2,63,2.061552813,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
45,"Zotu1067",1,0,0,2.32e-162,0,223,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin517",NA
46,"Zotu10698",1,0,0,3.52e-96,0,36,-1.08012345,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
47,"Zotu107",1,0,0,9.04e-101,0,14,-0.892217816,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
48,"Zotu10712",1,0,0,1.3e-206,0,481,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
49,"Zotu1072",3,13,16,1.49e-70,0.333333333,9,0.524890659,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
50,"Zotu10725",4,0,0,2.49e-23,1,83,0,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured proteobacterium"
51,"Zotu1076",4,49.5,99,2.54e-58,0.5,5,1.490028015,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
52,"Zotu1077",2,3,3,2.95e-105,0,59,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
53,"Zotu1078",1,0,0,1.3e-206,0,484,0,0,NA,NA,NA,NA,NA,NA
54,"Zotu1079",1,0,0,1.3e-206,0,517,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
55,"Zotu108",1,0,0,1.3e-206,0,454,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
56,"Zotu1082",2,7,7,1.72e-113,0,26,0.282842712,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Acidobacteria bacterium",NA
57,"Zotu1088",1,0,0,3.63e-63,0,38,-1.767766953,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
58,"Zotu109",1,0,0,9.04e-101,0,14,-0.892217816,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
59,"Zotu1090",1,0,0,7.92e-120,0,23,-1.423024947,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
60,"Zotu1091",2,7,7,1.93e-118,0,28,0.353553391,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
61,"Zotu1092",1,0,0,1.3e-206,0,402,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
62,"Zotu1094",2,1,1,2.32e-162,0,228,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
63,"Zotu1096",3,3,6,4.24e-62,0.666666667,117,0.377964473,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Pedosphaera sp.",NA
64,"Zotu1097",5,14,14,7.52e-101,0,47,2.372268866,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","uncultured","uncultured delta proteobacterium",NA
65,"Zotu1099",4,1.5,3,2.93e-66,0.5,116,1.224744871,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",NA
66,"Zotu11",2,0,0,6.6e-43,1,2,-0.399310429,0,"Firmicutes","Bacilli",NA,NA,NA,NA
67,"Zotu110",4,15,15,3.69e-62,0.5,18,1.870828693,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
68,"Zotu11007",2,0,0,4.14e-118,1,182,0,0,"Actinobacteria","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
69,"Zotu1102",1,0,0,2.32e-162,0,219,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
70,"Zotu1104",2,76,192,2.04e-13,0,3,-0.59051094,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae",NA,NA
71,"Zotu1108",1,0,0,1.3e-206,0,469,0,0,"Acidobacteria","Subgroup 6",NA,NA,NA,NA
72,"Zotu1112",2,15,15,4.94e-63,0,18,-0.534522484,0,"Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
73,"Zotu1113",2,1,1,2.32e-162,0,270,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured Epsilonproteobacteria bacterium",NA,NA
74,"Zotu1114",1,0,0,1.3e-206,0,307,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter",NA
75,"Zotu11176",3,0,0,2.84e-62,1,38,0.353553391,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
76,"Zotu1118",3,5,5,3.88e-128,0,72,1.75,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
77,"Zotu112",1,0,0,1.3e-206,0,335,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
78,"Zotu1123",1,0,0,2.6e-145,0,86,-1,0,"Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured","Bacteroidetes bacterium N2"
79,"Zotu11234",2,0,0,2.09e-100,1,33,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Firmicutes bacterium",NA
80,"Zotu11242",1,0,0,1.3e-206,0,378,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
81,"Zotu11268",1,0,0,1.3e-206,0,344,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","uncultured","uncultured compost bacterium"
82,"Zotu1128",1,0,0,7.84e-93,0,20,-1.048808848,0,"Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria Incertae Sedis","Unknown Family","Leptolyngbya ANT.L52.2","uncultured Leptolyngbya sp."
83,"Zotu1130",1,0,0,2.32e-162,0,214,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",NA
84,"Zotu1131",1,0,0,1.3e-206,0,395,0,0,"Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
85,"Zotu1133",2,0,0,4.14e-118,1,163,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
86,"Zotu1135",1,0,0,1.3e-206,0,460,0,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
87,"Zotu1139",2,0,0,2.13e-73,1,128,-0.894427191,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
88,"Zotu114",1,0,0,6.8e-114,0,26,-0.989949494,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
89,"Zotu1140",2,13,13,4.92e-92,0,10,0,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
90,"Zotu1141",1,0,0,7.14e-46,0,0,-1.204159458,0,"Actinobacteria","Actinobacteria","Streptosporangiales","Streptosporangiaceae",NA,NA
91,"Zotu1143",2,0,0,3.87e-93,1,13,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
92,"Zotu1144",1,0,0,1.3e-206,0,437,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
93,"Zotu1146",1,0,0,1.3e-206,0,343,0,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
94,"Zotu11480",2,8,8,3.88e-128,0,43,0.632455532,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
95,"Zotu1149",2,21,21,8.75e-102,0,22,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",NA
96,"Zotu115",2,45,45,1.26e-91,0,10,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured soil bacterium",NA
97,"Zotu1150",1,0,0,8.11e-35,0,4,-1.613118265,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
98,"Zotu1153",2,1,1,2.32e-162,0,207,0,0,"Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA,NA
99,"Zotu1154",1,0,0,1.3e-206,0,520,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
100,"Zotu1158",1,0,0,1.3e-206,0,351,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Firmicutes bacterium"
101,"Zotu1159",2,9,9,9.4e-93,0,20,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
102,"Zotu1161",2,2,2,4.21e-145,0,98,1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
103,"Zotu1165",1,0,0,2.32e-162,0,226,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
104,"Zotu1166",1,0,0,1.3e-206,0,291,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured proteobacterium"
105,"Zotu1167",1,0,0,1.78e-136,0,139,-0.577350269,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys","uncultured Caulobacterales bacterium"
106,"Zotu1168",4,5,5,8.98e-98,0.166666667,87,1.825741858,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","bacterium Ellin6505"
107,"Zotu1170",3,0,0,2.44e-66,1,99,0,0,"Chloroflexi",NA,NA,NA,NA,NA
108,"Zotu1171",1,0,0,1.3e-206,0,383,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
109,"Zotu1178",3,0,0,2.44e-66,1,99,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
110,"Zotu1179",1,0,0,2.75e-128,0,71,-0.75,0,"Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
111,"Zotu1180",2,0,0,1.95e-66,1,116,-0.816496581,0,NA,NA,NA,NA,NA,NA
112,"Zotu11818",4,0,0,5.17e-26,1,6,1.145783798,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
113,"Zotu1182",4,12,28,1.36e-41,0.333333333,69,0.808122036,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
114,"Zotu1183",2,9,9,8.09e-102,0,22,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","uncultured soil bacterium"
115,"Zotu11887",1,0,0,3.3e-92,0,20,-1.048808848,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Verrucomicrobia bacterium LX181",NA
116,"Zotu11897",1,0,0,1.3e-206,0,491,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
117,"Zotu1190",4,6,18,1.96e-41,0.666666667,69,0.808122036,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
118,"Zotu1192",1,0,0,1.65e-67,0,81,-1.149048519,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
119,"Zotu11924",1,0,0,1.3e-206,0,502,0,0,"Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
120,"Zotu1197",1,0,0,1.3e-206,0,480,0,0,"Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured proteobacterium"
121,"Zotu11972",1,0,0,1.3e-206,0,416,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
122,"Zotu1198",2,130,340,1.03e-10,0,3,-0.59051094,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
123,"Zotu1199",3,659,1991,1.33e-42,0,0,0.539795619,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
124,"Zotu12",1,0,0,2.6e-145,0,84,-1,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer",NA
125,"Zotu1201",2,4,4,1.96e-131,0,62,0.707106781,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured Epsilonproteobacteria bacterium",NA,NA
126,"Zotu1202",2,1.333333333,3,4.44e-70,0,9,-0.349927106,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
127,"Zotu1205",2,61,103,1.07e-46,0,0,-0.332181919,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
128,"Zotu1206",1,0,0,1.3e-206,0,529,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
129,"Zotu1211",2,1,1,2.32e-162,0,197,0,0,"Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
130,"Zotu12141",3,0,0,2.44e-66,1,112,0,0,"Proteobacteria","Gammaproteobacteria",NA,NA,NA,NA
131,"Zotu1215",2,1,1,2.32e-162,0,219,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
132,"Zotu1218",1,0,0,1.3e-206,0,376,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix","uncultured Chloroflexus sp."
133,"Zotu122",4,4.5,9,6.41e-64,0.5,31,1.5,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
134,"Zotu1220",1,0,0,1.3e-206,0,400,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
135,"Zotu12211",2,0,0,6.98e-40,1,1,-0.673820281,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
136,"Zotu1222",1,0,0,1.3e-206,0,460,0,0,"Chloroflexi","TK10",NA,NA,NA,NA
137,"Zotu1224",2,396,1200,3.98e-44,0,0,-0.332181919,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
138,"Zotu1226",2,10,10,5.15e-95,0,16,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
139,"Zotu1227",1,0,0,1.3e-206,0,402,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
140,"Zotu1228",2,0,0,2.82e-104,1,40,0,0,"Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
141,"Zotu123",1,0,0,1.3e-206,0,432,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
142,"Zotu1230",2,3,3,1.78e-136,0,76,0.816496581,0,NA,NA,NA,NA,NA,NA
143,"Zotu12318",1,0,0,1.3e-206,0,388,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
144,"Zotu1232",2,0,0,1.77e-57,1,17,-0.397359707,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
145,"Zotu1233",1,0,0,1.3e-206,0,448,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
146,"Zotu1235",1,0,0,1.3e-206,0,406,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
147,"Zotu1238",1,0,0,2.32e-162,0,223,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
148,"Zotu12394",2,0,0,4.14e-118,1,193,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
149,"Zotu124",2,4,4,1.96e-131,0,60,0.707106781,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
150,"Zotu1242",2,0.666666667,2,2.74e-67,0,81,-0.353553391,0,"Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured bacterium",NA
151,"Zotu1243",2,0,0,1.44e-79,1,46,-0.353553391,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
152,"Zotu12430",2,36,44,5.63e-55,0,8,-0.29070095,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41","uncultured Blastocatella sp."
153,"Zotu1247",3,25,25,4.49e-92,0,10,1.118033989,0,"Chloroflexi","Ktedonobacteria","C0119","uncultured candidate division SAM bacterium",NA,NA
154,"Zotu1249",1,0,0,2.32e-162,0,227,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexi bacterium"
155,"Zotu125",1,0,0,1.3e-206,0,504,0,0,"Cyanobacteria","Oxyphotobacteria","Nostocales",NA,NA,NA
156,"Zotu1250",2,0,0,4.14e-118,1,176,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
157,"Zotu1252",2,2,2,4.21e-145,0,90,1,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","uncultivated soil bacterium clone S111",NA,NA
158,"Zotu1253",1,0,0,1.3e-206,0,437,0,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp. HSD06"
159,"Zotu1256",3,39,39,1.16e-93,0,13,1.140175425,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
160,"Zotu1258",2,1,1,2.32e-162,0,209,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
161,"Zotu126",1,0,0,1.3e-206,0,488,0,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured soil bacterium"
162,"Zotu12624",2,1,1,2.32e-162,0,250,0,0,"Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA
163,"Zotu1264",1,0,0,1.3e-206,0,512,0,0,"Acidobacteria","Subgroup 5",NA,NA,NA,NA
164,"Zotu1269",1,0,0,1.3e-206,0,535,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
165,"Zotu1271",1,0,0,1.3e-206,0,327,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5220"
166,"Zotu12719",1,0,0,2.32e-162,0,238,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
167,"Zotu12744",3,32,32,1.49e-101,0,22,1.658312395,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
168,"Zotu1276",2,0,0,4.14e-118,1,181,0,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
169,"Zotu12772",2,4,4,2.37e-136,0,80,0.816496581,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
170,"Zotu128",1,0,0,1.3e-206,0,485,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ID0634"
