"ID","Name","Phylum","Class","Order","Family","Genus","Species","com_name"
30,"Com_11168_pos",NA,NA,NA,NA,NA,NA,"Sodium cholate"
31,"Com_11176_neg",NA,NA,NA,NA,NA,NA,"PA (14:0/19:1)"
32,"Com_1119_pos",NA,NA,NA,NA,NA,NA,"4-Phenylbutyric acid"
33,"Com_1126_pos",NA,NA,NA,NA,NA,NA,"5,8-dihydroxy-10-methyl-5,8,9,10-tetrahydro-2H-oxecin-2-one"
34,"Com_11301_neg",NA,NA,NA,NA,NA,NA,"Guanosine-5'-monophosphate"
35,"Com_11365_pos",NA,NA,NA,NA,NA,NA,"3-hydroxy-2-(3-nitro-4-piperidinobenzyl)propanenitrile"
36,"Com_11404_pos",NA,NA,NA,NA,NA,NA,"Pyridoxal"
37,"Com_11447_neg",NA,NA,NA,NA,NA,NA,"3b,7b-Dihydroxy-5-androsten-17-one"
38,"Com_11460_pos",NA,NA,NA,NA,NA,NA,"LDGTS 19:2"
39,"Com_11490_pos",NA,NA,NA,NA,NA,NA,"3,3-dimethyl-2-morpholino-2,3-dihydrobenzo[b]furan-5-ol"
40,"Com_1150_pos",NA,NA,NA,NA,NA,NA,"Arachidonoyl ethanolamide phosphate"
41,"Com_11509_pos",NA,NA,NA,NA,NA,NA,"2-[(7-methyl-2,3-dihydro-1H-inden-4-yl)oxy]pyridin-3-amine"
42,"Com_11545_neg",NA,NA,NA,NA,NA,NA,"2-Hydroxy-2-methylbutanoic acid"
43,"Com_11615_neg",NA,NA,NA,NA,NA,NA,"N-benzyl-N-isopropyl-N'-[4-(trifluoromethoxy)phenyl]urea"
44,"Com_11625_neg",NA,NA,NA,NA,NA,NA,"N-Acetyl-L-aspartic acid"
45,"Com_11698_pos",NA,NA,NA,NA,NA,NA,"N-(1-benzylpiperidin-4-yl)-5-methoxy-1H-indole-2-carboxamide"
46,"Com_11726_pos",NA,NA,NA,NA,NA,NA,"1-methyl-1H-benzimidazole-2-sulfonic acid"
47,"Com_11731_neg",NA,NA,NA,NA,NA,NA,"Ergothioneine"
48,"Com_11776_pos",NA,NA,NA,NA,NA,NA,"Neopterin"
49,"Com_11777_pos",NA,NA,NA,NA,NA,NA,"Perospirone"
50,"Com_11788_pos",NA,NA,NA,NA,NA,NA,"1-(4-hydroxyphenyl)propane-1,2-diol"
51,"Com_11795_pos",NA,NA,NA,NA,NA,NA,"Cyclobutyl fentanyl-d5"
52,"Com_118_pos",NA,NA,NA,NA,NA,NA,"Methoxyacetyl fentanyl-d5"
53,"Com_1182_neg",NA,NA,NA,NA,NA,NA,"N-Acetyl-DL-alanine"
54,"Com_11843_pos",NA,NA,NA,NA,NA,NA,"WNK"
55,"Com_11865_neg",NA,NA,NA,NA,NA,NA,"MGDG (4:0/18:2)"
56,"Com_11895_pos",NA,NA,NA,NA,NA,NA,"Hydroxyprogesterone caproate"
57,"Com_11962_pos",NA,NA,NA,NA,NA,NA,"trans-2-Methyl-2-pentenoic Acid"
58,"Com_11985_neg",NA,NA,NA,NA,NA,NA,"4-Methylhippuric acid"
59,"Com_12000_neg",NA,NA,NA,NA,NA,NA,"Thymidine 3,5-cyclic monophosphate"
60,"Com_12005_neg",NA,NA,NA,NA,NA,NA,"MGDG (14:1/20:5)"
61,"Com_1201_pos",NA,NA,NA,NA,NA,NA,"N2-neopentyl-5-methyl-1,3,4-thiadiazol-2-amine"
62,"Com_12075_pos",NA,NA,NA,NA,NA,NA,"3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one"
63,"Com_12141_pos",NA,NA,NA,NA,NA,NA,"Atropine"
64,"Com_12167_pos",NA,NA,NA,NA,NA,NA,"WLH"
65,"Com_12195_pos",NA,NA,NA,NA,NA,NA,"TKK"
66,"Com_12377_pos",NA,NA,NA,NA,NA,NA,"LPE 17:0"
67,"Com_12495_pos",NA,NA,NA,NA,NA,NA,"Xanthopterin"
68,"Com_12500_pos",NA,NA,NA,NA,NA,NA,"4-Ethylbenzaldehyde"
69,"Com_1254_neg",NA,NA,NA,NA,NA,NA,"2,3-Dinor-8-epi-prostaglandin F2??"
70,"Com_12573_neg",NA,NA,NA,NA,NA,NA,"2,2-Dimethylsuccinic acid"
71,"Com_12623_neg",NA,NA,NA,NA,NA,NA,"dADP"
72,"Com_12636_pos",NA,NA,NA,NA,NA,NA,"PC (14:0e/3:0)"
73,"Com_12840_neg",NA,NA,NA,NA,NA,NA,"1-Caffeoylquinic Acid"
74,"Com_12859_pos",NA,NA,NA,NA,NA,NA,"Choline bitartrate"
75,"Com_12881_pos",NA,NA,NA,NA,NA,NA,"Glycerol 3-phosphate"
76,"Com_1290_neg",NA,NA,NA,NA,NA,NA,"Glucosamine 6-sulfate"
77,"Com_12910_neg",NA,NA,NA,NA,NA,NA,"1-Methylguanosine"
78,"Com_12928_pos",NA,NA,NA,NA,NA,NA,"12,13-EODE"
79,"Com_1293_neg",NA,NA,NA,NA,NA,NA,"Nigericin"
80,"Com_12962_neg",NA,NA,NA,NA,NA,NA,"Acetyl-N-formyl-5-methoxykynurenamine"
81,"Com_13199_pos",NA,NA,NA,NA,NA,NA,"PEtOH (16:0-22:3)"
82,"Com_13446_pos",NA,NA,NA,NA,NA,NA,"4-ethoxy-N-[(4-methoxyphenyl)methylene]aniline"
83,"Com_1350_neg",NA,NA,NA,NA,NA,NA,"MGDG (18:3/18:5)"
84,"Com_13517_pos",NA,NA,NA,NA,NA,NA,"Leukotriene D4"
85,"Com_1355_pos",NA,NA,NA,NA,NA,NA,"2-(2-hydroxy-3-methylbutanamido)-4-methylpentanoic acid"
86,"Com_13550_pos",NA,NA,NA,NA,NA,NA,"N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine"
87,"Com_13599_neg",NA,NA,NA,NA,NA,NA,"MGDG (2:0/16:4)"
88,"Com_13711_pos",NA,NA,NA,NA,NA,NA,"Lysopa 18:0"
89,"Com_13727_neg",NA,NA,NA,NA,NA,NA,"Rifapentine"
90,"Com_1380_pos",NA,NA,NA,NA,NA,NA,"Artesunate"
91,"Com_13809_pos",NA,NA,NA,NA,NA,NA,"Scopolamine"
92,"Com_13813_pos",NA,NA,NA,NA,NA,NA,"Val-Ser"
93,"Com_13879_pos",NA,NA,NA,NA,NA,NA,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine"
94,"Com_13899_pos",NA,NA,NA,NA,NA,NA,"5-oxo-3-phenyl-5-(2-quinolinylamino)pentanoic acid"
95,"Com_1390_pos",NA,NA,NA,NA,NA,NA,"Methyl dihydrojasmonate"
96,"Com_1393_pos",NA,NA,NA,NA,NA,NA,"6 ??-Hydroxycortisol"
97,"Com_1400_neg",NA,NA,NA,NA,NA,NA,"20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid"
98,"Com_14011_neg",NA,NA,NA,NA,NA,NA,"Lauric acid ethyl ester"
99,"Com_14017_neg",NA,NA,NA,NA,NA,NA,"SM (d14:1/13:0)"
100,"Com_1404_pos",NA,NA,NA,NA,NA,NA,"16??-Hydroxyestrone"
101,"Com_14086_pos",NA,NA,NA,NA,NA,NA,"6??-Naltrexol"
102,"Com_1414_pos",NA,NA,NA,NA,NA,NA,"N-Acetyl-aspartic acid"
103,"Com_1415_pos",NA,NA,NA,NA,NA,NA,"Methionine sulfoxide"
104,"Com_14151_pos",NA,NA,NA,NA,NA,NA,"Cortisone"
105,"Com_14181_neg",NA,NA,NA,NA,NA,NA,"Lauric Acid"
106,"Com_1421_pos",NA,NA,NA,NA,NA,NA,"15-Deoxy-??12,14-prostaglandin A1"
107,"Com_14285_pos",NA,NA,NA,NA,NA,NA,"Veratrole"
108,"Com_1431_neg",NA,NA,NA,NA,NA,NA,"5,6-dimethyl-3-[5-(trifluoromethyl)pyridin-2-yl]-1,2,4-triazine"
109,"Com_14390_neg",NA,NA,NA,NA,NA,NA,"PA (2:0/8:0)"
110,"Com_14390_pos",NA,NA,NA,NA,NA,NA,"N-Desmethyl sildenafil"
111,"Com_14449_neg",NA,NA,NA,NA,NA,NA,"LPS 18:2"
112,"Com_14474_pos",NA,NA,NA,NA,NA,NA,"Etiocholanolone"
113,"Com_14479_neg",NA,NA,NA,NA,NA,NA,"Eicosenoic acid"
114,"Com_1449_pos",NA,NA,NA,NA,NA,NA,"??-Linolenic acid ethyl ester"
115,"Com_1452_neg",NA,NA,NA,NA,NA,NA,"Prostaglandin J2"
116,"Com_1458_pos",NA,NA,NA,NA,NA,NA,"Caffeic acid"
117,"Com_14596_neg",NA,NA,NA,NA,NA,NA,"DGDG (16:0/16:1)"
118,"Com_14604_pos",NA,NA,NA,NA,NA,NA,"DAG (5:0/14:1)"
119,"Com_1468_neg",NA,NA,NA,NA,NA,NA,"2-(1-benzothiophen-3-ylmethylene)-3,4-dihydronaphthalen-1(2H)-one"
120,"Com_14736_neg",NA,NA,NA,NA,NA,NA,"methyl 5-{[2-(ethoxycarbonyl)-3-oxohex-1-enyl]amino}-2-furoate"
121,"Com_14739_pos",NA,NA,NA,NA,NA,NA,"3-Nitro-L-Tyrosine"
122,"Com_14803_pos",NA,NA,NA,NA,NA,NA,"Pantetheine"
123,"Com_1481_neg",NA,NA,NA,NA,NA,NA,"[4-phenyl-5-(trifluoromethyl)-2-thienyl]methyl N-phenylcarbamate"
124,"Com_14827_pos",NA,NA,NA,NA,NA,NA,"Biochanin A"
125,"Com_14850_pos",NA,NA,NA,NA,NA,NA,"Gly-Tyr"
126,"Com_1490_neg",NA,NA,NA,NA,NA,NA,"19(R)-Hydroxy prostaglandin F2??"
127,"Com_1493_pos",NA,NA,NA,NA,NA,NA,"11??-Hydroxyandrosterone"
128,"Com_14949_neg",NA,NA,NA,NA,NA,NA,"Oleoyl-L-??-lysophosphatidic acid"
129,"Com_14954_pos",NA,NA,NA,NA,NA,NA,"5-Hydroxymethylcytidine"
130,"Com_1497_neg",NA,NA,NA,NA,NA,NA,"MGDG (2:0/16:2)"
131,"Com_150_neg",NA,NA,NA,NA,NA,NA,"9-HpOTrE"
132,"Com_150_pos",NA,NA,NA,NA,NA,NA,"17(S)-HETE"
133,"Com_15103_pos",NA,NA,NA,NA,NA,NA,"3',4'-Tetramethylene-??-pyrrolidinovalerophenone"
134,"Com_15159_pos",NA,NA,NA,NA,NA,NA,"2-(1H-indol-3-yl)acetic acid"
135,"Com_15204_neg",NA,NA,NA,NA,NA,NA,"MGDG (14:0/20:5)"
136,"Com_15220_neg",NA,NA,NA,NA,NA,NA,"Calcium D-Panthotenate"
137,"Com_15334_pos",NA,NA,NA,NA,NA,NA,"2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid"
138,"Com_1534_neg",NA,NA,NA,NA,NA,NA,"N-(6-chloro-1,3-benzothiazol-2-yl)-4-(trifluoromethyl)benzamide"
139,"Com_1535_neg",NA,NA,NA,NA,NA,NA,"17(S)-HpDHA"
140,"Com_15367_neg",NA,NA,NA,NA,NA,NA,"8,15-Dihete"
141,"Com_15462_pos",NA,NA,NA,NA,NA,NA,"trans,trans-2,4-Heptadienal"
142,"Com_15589_neg",NA,NA,NA,NA,NA,NA,"11(Z)-Eicosenoic acid"
143,"Com_15600_neg",NA,NA,NA,NA,NA,NA,"DGDG (2:0/22:3)"
144,"Com_1562_pos",NA,NA,NA,NA,NA,NA,"19-Nortestosterone"
145,"Com_1563_pos",NA,NA,NA,NA,NA,NA,"Cytidine"
146,"Com_1566_pos",NA,NA,NA,NA,NA,NA,"3-Methoxy prostaglandin F1??"
147,"Com_15691_pos",NA,NA,NA,NA,NA,NA,"1,3-bis(4-methoxybenzyl)-2-(6-methyl-2-pyridinyl)hexahydropyrimidine"
148,"Com_15701_pos",NA,NA,NA,NA,NA,NA,"Dextrorphan"
149,"Com_15769_neg",NA,NA,NA,NA,NA,NA,"1,7-Dimethylxanthine"
150,"Com_158_pos",NA,NA,NA,NA,NA,NA,"Lysine Butyrate"
151,"Com_15882_pos",NA,NA,NA,NA,NA,NA,"4-Hexyloxyaniline"
152,"Com_15921_pos",NA,NA,NA,NA,NA,NA,"N1-(1H-indol-4-yl)cyclohexane-1-carboxamide"
153,"Com_16054_pos",NA,NA,NA,NA,NA,NA,"11-Oxoetiocholanolone"
154,"Com_16146_neg",NA,NA,NA,NA,NA,NA,"MGDG (3:0/16:3)"
155,"Com_16186_pos",NA,NA,NA,NA,NA,NA,"Vincristine"
156,"Com_1621_pos",NA,NA,NA,NA,NA,NA,"2-Amino-1,3,4-octadecanetriol"
157,"Com_1633_pos",NA,NA,NA,NA,NA,NA,"Acetyl-L-carnitine"
158,"Com_16383_pos",NA,NA,NA,NA,NA,NA,"Zafirlukast"
159,"Com_1640_pos",NA,NA,NA,NA,NA,NA,"1-Palmitoylglycerol"
160,"Com_16423_pos",NA,NA,NA,NA,NA,NA,"Sulfamethazine"
161,"Com_1646_pos",NA,NA,NA,NA,NA,NA,"tetranor-12(R)-HETE"
162,"Com_16494_pos",NA,NA,NA,NA,NA,NA,"3-beta-Cholest-5-en-3-yl [2-(dimethylamino)ethyl]carbamate"
163,"Com_165_pos",NA,NA,NA,NA,NA,NA,"1-(3-ethyl-2,4-dihydroxy-6-methoxyphenyl)butan-1-one"
164,"Com_16505_pos",NA,NA,NA,NA,NA,NA,"VNK"
165,"Com_1651_pos",NA,NA,NA,NA,NA,NA,"N6-Isopentenyladenosine"
166,"Com_1652_neg",NA,NA,NA,NA,NA,NA,"PA (2:0/20:3)"
167,"Com_16537_pos",NA,NA,NA,NA,NA,NA,"Equol"
168,"Com_16565_pos",NA,NA,NA,NA,NA,NA,"3-O-??-D-Glucopyranosylandrographolide"
169,"Com_16588_neg",NA,NA,NA,NA,NA,NA,"PA (2:0/22:3)"
170,"Com_16603_pos",NA,NA,NA,NA,NA,NA,"Taurocholic acid"
171,"Com_16627_neg",NA,NA,NA,NA,NA,NA,"LPG 17:0"
172,"Com_16637_pos",NA,NA,NA,NA,NA,NA,"3-methyl-5-oxo-5-(4-toluidino)pentanoic acid"
173,"Com_16646_neg",NA,NA,NA,NA,NA,NA,"PC (4:0/16:3)"
174,"Com_16712_neg",NA,NA,NA,NA,NA,NA,"benzyl N-(2-{[(benzyloxy)carbonyl]amino}cyclopropyl)carbamate"
175,"Com_1673_pos",NA,NA,NA,NA,NA,NA,"(3??,5??,9??)-3,6,19-Trihydroxyurs-12-en-28-oic acid"
176,"Com_1674_pos",NA,NA,NA,NA,NA,NA,"methyl 1-isopropyl-1H-1,2,3-benzotriazole-5-carboxylate"
177,"Com_16748_pos",NA,NA,NA,NA,NA,NA,"23-Norcholic acid"
178,"Com_1675_pos",NA,NA,NA,NA,NA,NA,"SM (d14:0/12:1)"
179,"Com_16778_pos",NA,NA,NA,NA,NA,NA,"(3R)-4,4-Dimethyl-2-oxotetrahydro-3-furanyl beta-D-glucopyranoside"
180,"Com_16801_pos",NA,NA,NA,NA,NA,NA,"PC (18:2e/15:0)"
181,"Com_16818_neg",NA,NA,NA,NA,NA,NA,"2'-Deoxyadenosine 5'-monophosphate (dAMP)"
182,"Com_16841_neg",NA,NA,NA,NA,NA,NA,"Cer-AP (t15:1/16:0)"
183,"Com_1688_pos",NA,NA,NA,NA,NA,NA,"DAG (6:0/11:0)"
184,"Com_1689_neg",NA,NA,NA,NA,NA,NA,"D(+)-Phenyllactic acid"
185,"Com_169_pos",NA,NA,NA,NA,NA,NA,"Cafestol"
186,"Com_17024_neg",NA,NA,NA,NA,NA,NA,"FAHFA (2:0/26:4)"
187,"Com_1709_neg",NA,NA,NA,NA,NA,NA,"19(R)-Hydroxy-prostaglandin E2"
188,"Com_1710_pos",NA,NA,NA,NA,NA,NA,"LPC 6:0"
189,"Com_17148_pos",NA,NA,NA,NA,NA,NA,"Methyl 3-indolyacetate"
190,"Com_172_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/7:0)"
191,"Com_17257_neg",NA,NA,NA,NA,NA,NA,"Nonadecanoic acid"
192,"Com_173_neg",NA,NA,NA,NA,NA,NA,"D-(-)-Mannitol"
193,"Com_17503_neg",NA,NA,NA,NA,NA,NA,"Hesperidin"
194,"Com_17531_pos",NA,NA,NA,NA,NA,NA,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4,5-triol"
195,"Com_17577_pos",NA,NA,NA,NA,NA,NA,"Syringic acid"
196,"Com_17586_neg",NA,NA,NA,NA,NA,NA,"DGDG (8:0/20:2)"
197,"Com_17636_pos",NA,NA,NA,NA,NA,NA,"4-oxo-4-(5,6,7,8-tetrahydronaphthalen-1-ylamino)but-2-enoic acid"
198,"Com_17667_pos",NA,NA,NA,NA,NA,NA,"3-Hydroxyproline"
199,"Com_17774_neg",NA,NA,NA,NA,NA,NA,"MGDG (2:0/4:0)"
200,"Com_17803_neg",NA,NA,NA,NA,NA,NA,"Trehalose 6-phosphate"
201,"Com_17939_pos",NA,NA,NA,NA,NA,NA,"2-(3,4-dimethoxyphenyl)quinoline"
202,"Com_17950_neg",NA,NA,NA,NA,NA,NA,"N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide"
203,"Com_18020_neg",NA,NA,NA,NA,NA,NA,"Uric Acid"
204,"Com_18039_neg",NA,NA,NA,NA,NA,NA,"FAHFA (9:0/22:4)"
205,"Com_18047_neg",NA,NA,NA,NA,NA,NA,"4-Hydroxyglucobrassicin"
206,"Com_18072_pos",NA,NA,NA,NA,NA,NA,"Estradiol"
207,"Com_1808_neg",NA,NA,NA,NA,NA,NA,"D-(+)-Arabitol"
208,"Com_18127_neg",NA,NA,NA,NA,NA,NA,"PG (8:0/16:2)"
209,"Com_18196_pos",NA,NA,NA,NA,NA,NA,"7-Methoxyflavone"
210,"Com_18228_pos",NA,NA,NA,NA,NA,NA,"5-Hydroxyindole-3-acetic acid"
211,"Com_18266_pos",NA,NA,NA,NA,NA,NA,"4-[(4-phenethyl-1,4-diazepan-1-yl)sulfonyl]-2,1,3-benzoxadiazole"
212,"Com_18295_neg",NA,NA,NA,NA,NA,NA,"Prostaglandin B2"
213,"Com_18301_pos",NA,NA,NA,NA,NA,NA,"Methyl palmitate"
214,"Com_18370_neg",NA,NA,NA,NA,NA,NA,"Epigallocatechin gallate"
215,"Com_18389_neg",NA,NA,NA,NA,NA,NA,"Riboflavin-5-phosphate"
216,"Com_18438_neg",NA,NA,NA,NA,NA,NA,"DGDG (16:1/18:3)"
217,"Com_18483_pos",NA,NA,NA,NA,NA,NA,"Melatonin"
218,"Com_1876_neg",NA,NA,NA,NA,NA,NA,"trans-Petroselinic acid"
219,"Com_18774_neg",NA,NA,NA,NA,NA,NA,"7Z, 10Z, 13Z, 16Z, 19Z-docosapentaenoic acid"
220,"Com_18796_neg",NA,NA,NA,NA,NA,NA,"Anandamide (AEA)"
221,"Com_1893_neg",NA,NA,NA,NA,NA,NA,"(2S)-4-Oxo-2-phenyl-3,4-dihydro-2H-chromen-7-yl beta-D-glucopyranoside"
222,"Com_18936_pos",NA,NA,NA,NA,NA,NA,"GlcADG (16:0-20:1)"
223,"Com_1900_pos",NA,NA,NA,NA,NA,NA,"4-oxododecanedioic acid"
224,"Com_19052_pos",NA,NA,NA,NA,NA,NA,"5-(benzyloxy)-2-(methylsulfanyl)-4-pyrimidinol"
225,"Com_19059_pos",NA,NA,NA,NA,NA,NA,"LDGTS 20:1"
226,"Com_19158_neg",NA,NA,NA,NA,NA,NA,"Deoxyadenosine"
227,"Com_1919_pos",NA,NA,NA,NA,NA,NA,"7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalen-1-ol"
228,"Com_19210_pos",NA,NA,NA,NA,NA,NA,"Sunitinib"
229,"Com_19265_pos",NA,NA,NA,NA,NA,NA,"(3-Methoxy-4-hydroxyphenyl)ethylene glycol sulfate"
230,"Com_1929_pos",NA,NA,NA,NA,NA,NA,"9,10-Dihome"
231,"Com_19295_pos",NA,NA,NA,NA,NA,NA,"Pyridoxine"
232,"Com_19406_pos",NA,NA,NA,NA,NA,NA,"6??-Naltrexol"
233,"Com_19536_pos",NA,NA,NA,NA,NA,NA,"Prostaglandin E2-1-glyceryl ester"
234,"Com_19578_pos",NA,NA,NA,NA,NA,NA,"8-Aminooctanoic acid"
235,"Com_19585_pos",NA,NA,NA,NA,NA,NA,"Gedunin"
236,"Com_19594_neg",NA,NA,NA,NA,NA,NA,"5-Hydroxymethyluridine"
237,"Com_1969_neg",NA,NA,NA,NA,NA,NA,"Glucobrassicin"
238,"Com_1970_neg",NA,NA,NA,NA,NA,NA,"PA (15:0/20:4)"
239,"Com_19721_pos",NA,NA,NA,NA,NA,NA,"N-Formylkynurenine"
240,"Com_19812_pos",NA,NA,NA,NA,NA,NA,"Histamine-trifluoromethyltoluide"
241,"Com_1987_pos",NA,NA,NA,NA,NA,NA,"Ethyl chrysanthemumate"
242,"Com_20010_pos",NA,NA,NA,NA,NA,NA,"Tyr-Tyr"
243,"Com_20103_neg",NA,NA,NA,NA,NA,NA,"Gamma-Glu-Leu"
244,"Com_20107_pos",NA,NA,NA,NA,NA,NA,"23-Nordeoxycholic acid"
245,"Com_20237_pos",NA,NA,NA,NA,NA,NA,"N,N-Dimethyldecylamine N-oxide"
246,"Com_20246_pos",NA,NA,NA,NA,NA,NA,"PC (6:0/13:1)"
247,"Com_20399_neg",NA,NA,NA,NA,NA,NA,"PA (2:0/13:1)"
248,"Com_2048_neg",NA,NA,NA,NA,NA,NA,"Kaempferitrin"
249,"Com_20495_pos",NA,NA,NA,NA,NA,NA,"LPC 22:6"
250,"Com_20513_pos",NA,NA,NA,NA,NA,NA,"Coenzyme Q2"
251,"Com_20521_neg",NA,NA,NA,NA,NA,NA,"MGDG (7:0/16:4)"
252,"Com_20618_pos",NA,NA,NA,NA,NA,NA,"Biliverdin"
253,"Com_20627_pos",NA,NA,NA,NA,NA,NA,"4-Pregnen-17alpha,20alpha-Diol-3-One"
254,"Com_2069_pos",NA,NA,NA,NA,NA,NA,"Roxane"
255,"Com_2081_pos",NA,NA,NA,NA,NA,NA,"Nicotinate ribonucleoside"
256,"Com_20926_pos",NA,NA,NA,NA,NA,NA,"PC (20:5e/16:3)"
257,"Com_21014_neg",NA,NA,NA,NA,NA,NA,"Lysopc 16:1"
258,"Com_21069_pos",NA,NA,NA,NA,NA,NA,"1-allyl-4,5-diphenyl-2-(2-thienyl)-1H-imidazole"
259,"Com_21086_pos",NA,NA,NA,NA,NA,NA,"Nicotinoylglycine"
260,"Com_2110_pos",NA,NA,NA,NA,NA,NA,"trans-Cinnamaldehyde"
261,"Com_2115_neg",NA,NA,NA,NA,NA,NA,"Ursolic acid"
262,"Com_212_neg",NA,NA,NA,NA,NA,NA,"Corchorifatty acid F"
263,"Com_2130_pos",NA,NA,NA,NA,NA,NA,"Neosaxitoxin"
264,"Com_21430_neg",NA,NA,NA,NA,NA,NA,"Trehalose"
265,"Com_21504_pos",NA,NA,NA,NA,NA,NA,"Docosatrienoic acid"
266,"Com_21511_pos",NA,NA,NA,NA,NA,NA,"Diphenoxylate"
267,"Com_21598_pos",NA,NA,NA,NA,NA,NA,"Phylloquinone"
268,"Com_21692_pos",NA,NA,NA,NA,NA,NA,"4-(1-adamantyl)-2-methyl-1,3-thiazole"
269,"Com_21780_pos",NA,NA,NA,NA,NA,NA,"Androstenedione"
270,"Com_219_neg",NA,NA,NA,NA,NA,NA,"3,5-dimethyl-N'-[4-(trifluoromethyl)benzoyl]isoxazole-4-carbohydrazide"
271,"Com_21919_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/22:1)"
272,"Com_21922_neg",NA,NA,NA,NA,NA,NA,"4-Hydroxy-3-methylbenzoic acid"
273,"Com_21958_pos",NA,NA,NA,NA,NA,NA,"glutathione disulfide"
274,"Com_21987_pos",NA,NA,NA,NA,NA,NA,"Arecoline"
275,"Com_2206_neg",NA,NA,NA,NA,NA,NA,"L-Threonine"
276,"Com_22087_neg",NA,NA,NA,NA,NA,NA,"NG,NG-Dimethyl-L-arginine"
277,"Com_22149_neg",NA,NA,NA,NA,NA,NA,"MGDG (2:0/24:4)"
278,"Com_22246_pos",NA,NA,NA,NA,NA,NA,"AKK"
279,"Com_2233_neg",NA,NA,NA,NA,NA,NA,"5-[(Benzoyloxy)methyl]-4,5,6-trihydroxy-2-cyclohexen-1-yl benzoate"
280,"Com_22402_pos",NA,NA,NA,NA,NA,NA,"1-O-(3,4,5-Trimethoxybenzoyl)-beta-L-galactopyranose"
281,"Com_2243_neg",NA,NA,NA,NA,NA,NA,"Dodecanedioic acid"
282,"Com_2251_neg",NA,NA,NA,NA,NA,NA,"L-Tyrosine"
283,"Com_2265_pos",NA,NA,NA,NA,NA,NA,"DRH"
284,"Com_2269_neg",NA,NA,NA,NA,NA,NA,"Naringin"
285,"Com_2294_pos",NA,NA,NA,NA,NA,NA,"N-Lauroylsarcosine"
