"ID","Name","Phylum","Class","Order","Family","Genus","Species","com_name"
84,"Com_14690_pos",NA,NA,NA,NA,NA,NA,"DGTS (2:0/16:2)"
85,"Com_14734_pos",NA,NA,NA,NA,NA,NA,"Hydrocortisone acetate"
86,"Com_14807_pos",NA,NA,NA,NA,NA,NA,"5,5-dimethyl-3-morpholinocyclohex-2-en-1-one"
87,"Com_150_neg",NA,NA,NA,NA,NA,NA,"9-HpOTrE"
88,"Com_1504_neg",NA,NA,NA,NA,NA,NA,"PA (2:0/22:2)"
89,"Com_15103_pos",NA,NA,NA,NA,NA,NA,"3',4'-Tetramethylene-??-pyrrolidinovalerophenone"
90,"Com_15159_pos",NA,NA,NA,NA,NA,NA,"2-(1H-indol-3-yl)acetic acid"
91,"Com_15204_neg",NA,NA,NA,NA,NA,NA,"MGDG (14:0/20:5)"
92,"Com_15220_neg",NA,NA,NA,NA,NA,NA,"Calcium D-Panthotenate"
93,"Com_15298_pos",NA,NA,NA,NA,NA,NA,"Phytosphingosine"
94,"Com_15334_pos",NA,NA,NA,NA,NA,NA,"2-[3-methyl-2-(methylimino)-4-oxo-1,3-thiazolan-5-yl]acetic acid"
95,"Com_15404_neg",NA,NA,NA,NA,NA,NA,"4-Methoxycinnamic Acid"
96,"Com_15614_neg",NA,NA,NA,NA,NA,NA,"Paeoniflorin"
97,"Com_1562_pos",NA,NA,NA,NA,NA,NA,"19-Nortestosterone"
98,"Com_1563_pos",NA,NA,NA,NA,NA,NA,"Cytidine"
99,"Com_15725_pos",NA,NA,NA,NA,NA,NA,"7-hydroxy-6-nitro-2,3-dihydro-1H,5H-pyrido[3,2,1-ij]quinolin-5-one"
100,"Com_15754_pos",NA,NA,NA,NA,NA,NA,"2-{[methyl(2,3,4,5,6-pentahydroxyhexyl)amino]methylidene}malononitrile"
101,"Com_15760_pos",NA,NA,NA,NA,NA,NA,"O3-(4-chlorobenzoyl)-6-(4-chlorophenoxy)pyridine-3-carbohydroximamide"
102,"Com_15896_pos",NA,NA,NA,NA,NA,NA,"PE (14:1e/18:1)"
103,"Com_15921_pos",NA,NA,NA,NA,NA,NA,"N1-(1H-indol-4-yl)cyclohexane-1-carboxamide"
104,"Com_16054_pos",NA,NA,NA,NA,NA,NA,"11-Oxoetiocholanolone"
105,"Com_1646_pos",NA,NA,NA,NA,NA,NA,"tetranor-12(R)-HETE"
106,"Com_165_pos",NA,NA,NA,NA,NA,NA,"1-(3-ethyl-2,4-dihydroxy-6-methoxyphenyl)butan-1-one"
107,"Com_1651_pos",NA,NA,NA,NA,NA,NA,"N6-Isopentenyladenosine"
108,"Com_16512_pos",NA,NA,NA,NA,NA,NA,"3-Methyladenine"
109,"Com_16537_pos",NA,NA,NA,NA,NA,NA,"Equol"
110,"Com_16579_pos",NA,NA,NA,NA,NA,NA,"Pleuromutilin"
111,"Com_16627_neg",NA,NA,NA,NA,NA,NA,"LPG 17:0"
112,"Com_16646_neg",NA,NA,NA,NA,NA,NA,"PC (4:0/16:3)"
113,"Com_16712_neg",NA,NA,NA,NA,NA,NA,"benzyl N-(2-{[(benzyloxy)carbonyl]amino}cyclopropyl)carbamate"
114,"Com_16713_pos",NA,NA,NA,NA,NA,NA,"2-Isopropylmalate"
115,"Com_16728_pos",NA,NA,NA,NA,NA,NA,"7-(3,4-dihydroxyphenyl)-5-hydroxy-1-(4-hydroxyphenyl)heptan-3-one"
116,"Com_1674_pos",NA,NA,NA,NA,NA,NA,"methyl 1-isopropyl-1H-1,2,3-benzotriazole-5-carboxylate"
117,"Com_16742_neg",NA,NA,NA,NA,NA,NA,"LPC 17:1"
118,"Com_1675_pos",NA,NA,NA,NA,NA,NA,"SM (d14:0/12:1)"
119,"Com_16801_pos",NA,NA,NA,NA,NA,NA,"PC (18:2e/15:0)"
120,"Com_16818_neg",NA,NA,NA,NA,NA,NA,"2'-Deoxyadenosine 5'-monophosphate (dAMP)"
121,"Com_16941_pos",NA,NA,NA,NA,NA,NA,"Nodularin"
122,"Com_1704_pos",NA,NA,NA,NA,NA,NA,"ANH"
123,"Com_1731_pos",NA,NA,NA,NA,NA,NA,"Docosapentaenoic acid"
124,"Com_17428_neg",NA,NA,NA,NA,NA,NA,"N-Acetylcytidine"
125,"Com_17509_pos",NA,NA,NA,NA,NA,NA,"5-Hydroxytryptophan"
126,"Com_17531_pos",NA,NA,NA,NA,NA,NA,"(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4,5-triol"
127,"Com_17586_neg",NA,NA,NA,NA,NA,NA,"DGDG (8:0/20:2)"
128,"Com_17617_pos",NA,NA,NA,NA,NA,NA,"3-(3,4-dimethylphenyl)-3,4-dihydro-1,2,3-benzotriazin-4-one"
129,"Com_17803_neg",NA,NA,NA,NA,NA,NA,"Trehalose 6-phosphate"
130,"Com_180_neg",NA,NA,NA,NA,NA,NA,"FAHFA (2:0/16:2)"
131,"Com_18026_pos",NA,NA,NA,NA,NA,NA,"4-[1-(dimethylamino)ethylidene]-2-phenyl-1,3-oxazol-5(4H)-one"
132,"Com_18047_neg",NA,NA,NA,NA,NA,NA,"4-Hydroxyglucobrassicin"
133,"Com_18072_pos",NA,NA,NA,NA,NA,NA,"Estradiol"
134,"Com_1808_neg",NA,NA,NA,NA,NA,NA,"D-(+)-Arabitol"
135,"Com_18086_pos",NA,NA,NA,NA,NA,NA,"Lysope 14:0"
136,"Com_18197_pos",NA,NA,NA,NA,NA,NA,"Octanedioic acid"
137,"Com_18230_neg",NA,NA,NA,NA,NA,NA,"DGDG (16:2/22:5)"
138,"Com_183_neg",NA,NA,NA,NA,NA,NA,"L-(+)-Arabinose"
139,"Com_18301_pos",NA,NA,NA,NA,NA,NA,"Methyl palmitate"
140,"Com_18438_neg",NA,NA,NA,NA,NA,NA,"DGDG (16:1/18:3)"
141,"Com_1845_pos",NA,NA,NA,NA,NA,NA,"N2-Acetyl-L-ornithine"
142,"Com_18580_pos",NA,NA,NA,NA,NA,NA,"WMH"
143,"Com_1870_neg",NA,NA,NA,NA,NA,NA,"MGDG (4:0/13:1)"
144,"Com_1876_neg",NA,NA,NA,NA,NA,NA,"trans-Petroselinic acid"
145,"Com_18796_neg",NA,NA,NA,NA,NA,NA,"Anandamide (AEA)"
146,"Com_18897_pos",NA,NA,NA,NA,NA,NA,"6-[(4-methylphenyl)sulfonyl]-6-azabicyclo[3.2.1]octane"
147,"Com_18936_pos",NA,NA,NA,NA,NA,NA,"GlcADG (16:0-20:1)"
148,"Com_19_pos",NA,NA,NA,NA,NA,NA,"L-(+)-Citrulline"
149,"Com_1900_pos",NA,NA,NA,NA,NA,NA,"4-oxododecanedioic acid"
150,"Com_19021_neg",NA,NA,NA,NA,NA,NA,"PI (9:0/9:0)"
151,"Com_19059_pos",NA,NA,NA,NA,NA,NA,"LDGTS 20:1"
152,"Com_1919_pos",NA,NA,NA,NA,NA,NA,"7-(2-hydroxypropan-2-yl)-1,4a-dimethyl-decahydronaphthalen-1-ol"
153,"Com_19276_pos",NA,NA,NA,NA,NA,NA,"PC (19:1/19:2)"
154,"Com_1929_pos",NA,NA,NA,NA,NA,NA,"9,10-Dihome"
155,"Com_19365_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/2:0)"
156,"Com_19405_pos",NA,NA,NA,NA,NA,NA,"Argininosuccinic acid"
157,"Com_19966_pos",NA,NA,NA,NA,NA,NA,"Biotin"
158,"Com_2_neg",NA,NA,NA,NA,NA,NA,"??-Lactose"
159,"Com_20010_pos",NA,NA,NA,NA,NA,NA,"Tyr-Tyr"
160,"Com_20107_pos",NA,NA,NA,NA,NA,NA,"23-Nordeoxycholic acid"
161,"Com_20250_pos",NA,NA,NA,NA,NA,NA,"6,7,8-trimethoxy-2-(2-phenoxy-3-pyridyl)-4H-3,1-benzoxazin-4-one"
162,"Com_2028_pos",NA,NA,NA,NA,NA,NA,"Epitestosterone"
163,"Com_20375_pos",NA,NA,NA,NA,NA,NA,"1-(4-pentylphenyl)ethylamine hydrochloride"
164,"Com_2068_pos",NA,NA,NA,NA,NA,NA,"Coniferin"
165,"Com_20821_pos",NA,NA,NA,NA,NA,NA,"Mezlocillin"
166,"Com_21086_pos",NA,NA,NA,NA,NA,NA,"Nicotinoylglycine"
167,"Com_2110_pos",NA,NA,NA,NA,NA,NA,"trans-Cinnamaldehyde"
168,"Com_2115_neg",NA,NA,NA,NA,NA,NA,"Ursolic acid"
169,"Com_212_neg",NA,NA,NA,NA,NA,NA,"Corchorifatty acid F"
170,"Com_21360_pos",NA,NA,NA,NA,NA,NA,"Benzoylecgonine"
171,"Com_21415_pos",NA,NA,NA,NA,NA,NA,"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol"
172,"Com_21780_pos",NA,NA,NA,NA,NA,NA,"Androstenedione"
173,"Com_21786_pos",NA,NA,NA,NA,NA,NA,"Ezetimibe"
174,"Com_21919_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/22:1)"
175,"Com_21958_pos",NA,NA,NA,NA,NA,NA,"glutathione disulfide"
176,"Com_21989_neg",NA,NA,NA,NA,NA,NA,"Glutaric Acid"
177,"Com_2199_pos",NA,NA,NA,NA,NA,NA,"Mecillinam"
178,"Com_2206_neg",NA,NA,NA,NA,NA,NA,"L-Threonine"
179,"Com_2212_neg",NA,NA,NA,NA,NA,NA,"Dehydrocholic acid"
180,"Com_22149_neg",NA,NA,NA,NA,NA,NA,"MGDG (2:0/24:4)"
181,"Com_22446_pos",NA,NA,NA,NA,NA,NA,"2-Furoic acid"
182,"Com_2246_pos",NA,NA,NA,NA,NA,NA,"N-Desmethyltramadol"
183,"Com_22562_pos",NA,NA,NA,NA,NA,NA,"3-(dimethylamino)-1-[4-(phenylsulfonyl)phenyl]prop-2-en-1-one"
184,"Com_2265_pos",NA,NA,NA,NA,NA,NA,"DRH"
185,"Com_2269_neg",NA,NA,NA,NA,NA,NA,"Naringin"
186,"Com_22980_pos",NA,NA,NA,NA,NA,NA,"2-Deoxyuridine"
187,"Com_232_pos",NA,NA,NA,NA,NA,NA,"2-[(3S)-1-(2-Chlorobenzyl)-3-pyrrolidinyl]-5-methyl-1,3,4-oxadiazole"
188,"Com_233_neg",NA,NA,NA,NA,NA,NA,"gamma-Glutamylleucine"
189,"Com_2360_pos",NA,NA,NA,NA,NA,NA,"10-Camphorsulfonic acid"
190,"Com_2363_neg",NA,NA,NA,NA,NA,NA,"S-Adenosyl-methionine"
191,"Com_23762_pos",NA,NA,NA,NA,NA,NA,"BMP (16:0/19:0)"
192,"Com_23789_pos",NA,NA,NA,NA,NA,NA,"5-Nonyloxytryptamine"
193,"Com_2389_neg",NA,NA,NA,NA,NA,NA,"N1-isopropyl-2-(1H-2-pyrrolylcarbonyl)-1-hydrazinecarboxamide"
194,"Com_239_pos",NA,NA,NA,NA,NA,NA,"Terazosin"
195,"Com_23987_pos",NA,NA,NA,NA,NA,NA,"N'-[4-(tert-butyl)phenyl]-N-cyclohexyl-N-methylurea"
196,"Com_243_neg",NA,NA,NA,NA,NA,NA,"1a,1b-Dihomo prostaglandin E1"
197,"Com_24465_pos",NA,NA,NA,NA,NA,NA,"Glycochenodeoxycholic acid sodium salt"
198,"Com_2456_pos",NA,NA,NA,NA,NA,NA,"(??)8(9)-EET"
199,"Com_25_pos",NA,NA,NA,NA,NA,NA,"DL-Stachydrine"
200,"Com_253_neg",NA,NA,NA,NA,NA,NA,"3-[2-(??-D-Glucopyranosyloxy)-4-methoxyphenyl]propanoic acid"
201,"Com_25519_pos",NA,NA,NA,NA,NA,NA,"Ergocalciferol"
202,"Com_2552_neg",NA,NA,NA,NA,NA,NA,"PC (5:0/13:1)"
203,"Com_25915_pos",NA,NA,NA,NA,NA,NA,"dihydrotachysterol"
204,"Com_2609_pos",NA,NA,NA,NA,NA,NA,"YNH"
205,"Com_2624_neg",NA,NA,NA,NA,NA,NA,"4-Allyl-2-(??-D-glucopyranosyloxy)phenyl ??-D-glucopyranoside"
206,"Com_26596_pos",NA,NA,NA,NA,NA,NA,"Lysopa 16:0"
207,"Com_26938_pos",NA,NA,NA,NA,NA,NA,"Trileptal"
208,"Com_2712_neg",NA,NA,NA,NA,NA,NA,"Prostaglandin F2alpha"
209,"Com_2753_pos",NA,NA,NA,NA,NA,NA,"1,2-dihydroxyheptadec-16-yn-4-yl acetate"
210,"Com_27670_pos",NA,NA,NA,NA,NA,NA,"3-Phosphoglyceric acid"
211,"Com_2798_pos",NA,NA,NA,NA,NA,NA,"DGTS (5:0/13:1)"
212,"Com_28_pos",NA,NA,NA,NA,NA,NA,"5-OxoETE"
213,"Com_28128_pos",NA,NA,NA,NA,NA,NA,"Phlorobenzophenone"
214,"Com_2814_pos",NA,NA,NA,NA,NA,NA,"Sedanolide"
215,"Com_28140_pos",NA,NA,NA,NA,NA,NA,"3-Chloro-L-tyrosine"
216,"Com_2840_pos",NA,NA,NA,NA,NA,NA,"7-(2-aminophenyl)heptanoic acid"
217,"Com_2916_pos",NA,NA,NA,NA,NA,NA,"SNK"
218,"Com_2921_pos",NA,NA,NA,NA,NA,NA,"Zolmitriptan"
219,"Com_2927_pos",NA,NA,NA,NA,NA,NA,"N1-(3,4-dimethoxyphenethyl)-4-methylbenzene-1-sulfonamide"
220,"Com_29336_pos",NA,NA,NA,NA,NA,NA,"LPC 9:0"
221,"Com_2951_pos",NA,NA,NA,NA,NA,NA,"1-methyl-3,5-di(1-naphthylmethylidene)piperidin-4-one"
222,"Com_2954_neg",NA,NA,NA,NA,NA,NA,"N-{[2-(2-thienyl)-1,3-thiazol-4-yl]methyl}benzamide"
223,"Com_2967_pos",NA,NA,NA,NA,NA,NA,"(??)5(6)-EET"
224,"Com_2970_pos",NA,NA,NA,NA,NA,NA,"2,6-Diaminopimelic acid"
225,"Com_2983_pos",NA,NA,NA,NA,NA,NA,"Lenalidomide"
226,"Com_307_pos",NA,NA,NA,NA,NA,NA,"4-methyl-6-phenyl-5,6-dihydro-2H-pyran-2-one"
227,"Com_309_neg",NA,NA,NA,NA,NA,NA,"2,3-Dinor prostaglandin E1"
228,"Com_3095_pos",NA,NA,NA,NA,NA,NA,"Ecgonine methyl ester"
229,"Com_3097_pos",NA,NA,NA,NA,NA,NA,"Thromboxane B2"
230,"Com_3118_neg",NA,NA,NA,NA,NA,NA,"2-(2-chlorophenyl)-1H-indole"
231,"Com_3118_pos",NA,NA,NA,NA,NA,NA,"N-(4-fluorophenyl)-N'-(2-piperidinophenyl)urea"
232,"Com_3169_neg",NA,NA,NA,NA,NA,NA,"LPA 20:0"
233,"Com_3184_neg",NA,NA,NA,NA,NA,NA,"3-[3-(beta-D-Glucopyranosyloxy)-2-hydroxyphenyl]propanoic acid"
234,"Com_3314_pos",NA,NA,NA,NA,NA,NA,"N-Carbobenzyloxyleucine"
235,"Com_338_neg",NA,NA,NA,NA,NA,NA,"Thymidine"
236,"Com_3451_pos",NA,NA,NA,NA,NA,NA,"5-Aminolevulinic acid"
237,"Com_3475_pos",NA,NA,NA,NA,NA,NA,"Cycloheximide"
238,"Com_3508_pos",NA,NA,NA,NA,NA,NA,"N-Acetyl-D-lactosamine"
239,"Com_3530_neg",NA,NA,NA,NA,NA,NA,"PA (2:0/20:1)"
240,"Com_3539_pos",NA,NA,NA,NA,NA,NA,"4-{3-[(3,4-dihydroxyphenyl)methyl]-2-methylbutyl}benzene-1,2-diol"
241,"Com_3573_neg",NA,NA,NA,NA,NA,NA,"D-Turanose"
242,"Com_3589_pos",NA,NA,NA,NA,NA,NA,"Linoleoyl ethanolamide"
243,"Com_3591_neg",NA,NA,NA,NA,NA,NA,"N1-{3-[2-(2-pyridyl)ethyl]phenyl}-4-chlorobenzene-1-sulfonamide"
244,"Com_3609_pos",NA,NA,NA,NA,NA,NA,"(3??,5??,9??)-3,23-Dihydroxy-1-oxoolean-12-en-28-oic acid"
245,"Com_3616_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/20:1)"
246,"Com_3640_neg",NA,NA,NA,NA,NA,NA,"Jasmonic acid"
247,"Com_3657_pos",NA,NA,NA,NA,NA,NA,"1,2,10-Trimethoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinolin-9-ol"
248,"Com_374_neg",NA,NA,NA,NA,NA,NA,"6-methyl-2-oxo-4,6-diphenyl-1,2,5,6-tetrahydropyridine-3-carbonitrile"
249,"Com_3745_neg",NA,NA,NA,NA,NA,NA,"Dihydrofolic acid"
250,"Com_3767_neg",NA,NA,NA,NA,NA,NA,"N1-(2-methyl-4-nitrophenyl)acetamide"
251,"Com_3853_pos",NA,NA,NA,NA,NA,NA,"N-(2-Furoyl)glycine"
252,"Com_3872_pos",NA,NA,NA,NA,NA,NA,"1-(4-bromophenyl)-2-phenylethan-1-one"
253,"Com_3881_pos",NA,NA,NA,NA,NA,NA,"Mupirocin"
254,"Com_3935_pos",NA,NA,NA,NA,NA,NA,"Wampetin"
255,"Com_3992_pos",NA,NA,NA,NA,NA,NA,"5-hydroxy-6,7-dimethoxy-2-phenyl-4H-chromen-4-one"
256,"Com_4_neg",NA,NA,NA,NA,NA,NA,"(+/-)12(13)-DiHOME"
257,"Com_408_pos",NA,NA,NA,NA,NA,NA,"13,14-dihydro-15-keto-tetranor Prostaglandin E2"
258,"Com_4096_pos",NA,NA,NA,NA,NA,NA,"alpha-Farnesene"
259,"Com_4105_pos",NA,NA,NA,NA,NA,NA,"Dinophysistoxin-2"
260,"Com_4139_neg",NA,NA,NA,NA,NA,NA,"D-Ala-D-Ala"
261,"Com_4155_pos",NA,NA,NA,NA,NA,NA,"N-Acetyl-L-leucine"
262,"Com_4171_neg",NA,NA,NA,NA,NA,NA,"DGDG (8:0/8:0)"
263,"Com_419_neg",NA,NA,NA,NA,NA,NA,"ethyl 3-cyano-2-hydroxy-6-phenylisonicotinate"
264,"Com_4211_pos",NA,NA,NA,NA,NA,NA,"DAG (6:0/10:0)"
265,"Com_4271_pos",NA,NA,NA,NA,NA,NA,"2-Methoxyestrone"
266,"Com_428_neg",NA,NA,NA,NA,NA,NA,"3,8,9-trihydroxy-10-propyl-3,4,5,8,9,10-hexahydro-2H-oxecin-2-one"
267,"Com_4342_pos",NA,NA,NA,NA,NA,NA,"2,4-dihydroxyheptadec-16-en-1-yl acetate"
268,"Com_4371_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/8:0)"
269,"Com_4451_pos",NA,NA,NA,NA,NA,NA,"N2-Acetyl- L-lysine"
270,"Com_4458_pos",NA,NA,NA,NA,NA,NA,"RKK"
271,"Com_4478_neg",NA,NA,NA,NA,NA,NA,"Hippuric acid"
272,"Com_4522_pos",NA,NA,NA,NA,NA,NA,"Isoproterenol"
273,"Com_4535_pos",NA,NA,NA,NA,NA,NA,"Tegaserod"
274,"Com_4557_pos",NA,NA,NA,NA,NA,NA,"N alpha-Acetyl-L-Arginine"
275,"Com_4639_pos",NA,NA,NA,NA,NA,NA,"1-Naphthol"
276,"Com_4661_pos",NA,NA,NA,NA,NA,NA,"MAG (18:3)"
277,"Com_467_neg",NA,NA,NA,NA,NA,NA,"4-Acetyl-3-hydroxy-5-methylphenyl ??-D-glucopyranoside"
278,"Com_4724_pos",NA,NA,NA,NA,NA,NA,"D-(+)-Camphor"
279,"Com_4752_neg",NA,NA,NA,NA,NA,NA,"Anacardic acid"
280,"Com_477_pos",NA,NA,NA,NA,NA,NA,"Thymine"
281,"Com_4784_neg",NA,NA,NA,NA,NA,NA,"N1-(1,3-diphenyl-1H-pyrazol-5-yl)-2-chlorobenzamide"
