"ID","Name","Phylum","Class","Order","Family","Genus","Species","com_name"
72,"Com_11033_pos",NA,NA,NA,NA,NA,NA,"15(R)-15-Methyl prostaglandin A2"
73,"Com_11058_neg",NA,NA,NA,NA,NA,NA,"Phe-Phe"
74,"Com_11062_neg",NA,NA,NA,NA,NA,NA,"Spiculisporic Acid"
75,"Com_11078_pos",NA,NA,NA,NA,NA,NA,"N-Acetyl-L-glutamine"
76,"Com_1108_neg",NA,NA,NA,NA,NA,NA,"DGMG (18:2)"
77,"Com_11089_pos",NA,NA,NA,NA,NA,NA,"HPH"
78,"Com_11091_pos",NA,NA,NA,NA,NA,NA,"Fluprostenol"
79,"Com_1112_neg",NA,NA,NA,NA,NA,NA,"4-oxo-4,5,6,7-tetrahydrobenzo[b]furan-3-carboxylic acid"
80,"Com_11129_pos",NA,NA,NA,NA,NA,NA,"JNJ-1661010"
81,"Com_11135_neg",NA,NA,NA,NA,NA,NA,"DGDG (2:0/16:3)"
82,"Com_1115_pos",NA,NA,NA,NA,NA,NA,"gamma-Glutamyltyrosine"
83,"Com_11168_pos",NA,NA,NA,NA,NA,NA,"Sodium cholate"
84,"Com_11176_neg",NA,NA,NA,NA,NA,NA,"PA (14:0/19:1)"
85,"Com_11184_pos",NA,NA,NA,NA,NA,NA,"BMP (3:0/8:0)"
86,"Com_1119_pos",NA,NA,NA,NA,NA,NA,"4-Phenylbutyric acid"
87,"Com_11204_pos",NA,NA,NA,NA,NA,NA,"QQH"
88,"Com_11248_pos",NA,NA,NA,NA,NA,NA,"Acetylvardenafil"
89,"Com_1126_pos",NA,NA,NA,NA,NA,NA,"5,8-dihydroxy-10-methyl-5,8,9,10-tetrahydro-2H-oxecin-2-one"
90,"Com_11301_neg",NA,NA,NA,NA,NA,NA,"Guanosine-5'-monophosphate"
91,"Com_11365_pos",NA,NA,NA,NA,NA,NA,"3-hydroxy-2-(3-nitro-4-piperidinobenzyl)propanenitrile"
92,"Com_1138_neg",NA,NA,NA,NA,NA,NA,"13(S)-HOTrE"
93,"Com_11401_pos",NA,NA,NA,NA,NA,NA,"Morphine"
94,"Com_11404_pos",NA,NA,NA,NA,NA,NA,"Pyridoxal"
95,"Com_1142_pos",NA,NA,NA,NA,NA,NA,"Isotretinoin"
96,"Com_11447_neg",NA,NA,NA,NA,NA,NA,"3b,7b-Dihydroxy-5-androsten-17-one"
97,"Com_11460_pos",NA,NA,NA,NA,NA,NA,"LDGTS 19:2"
98,"Com_11490_pos",NA,NA,NA,NA,NA,NA,"3,3-dimethyl-2-morpholino-2,3-dihydrobenzo[b]furan-5-ol"
99,"Com_1150_pos",NA,NA,NA,NA,NA,NA,"Arachidonoyl ethanolamide phosphate"
100,"Com_11509_pos",NA,NA,NA,NA,NA,NA,"2-[(7-methyl-2,3-dihydro-1H-inden-4-yl)oxy]pyridin-3-amine"
101,"Com_11521_neg",NA,NA,NA,NA,NA,NA,"PG (2:0/25:0)"
102,"Com_11533_pos",NA,NA,NA,NA,NA,NA,"Cer-NDS (d20:0/16:0)"
103,"Com_11545_neg",NA,NA,NA,NA,NA,NA,"2-Hydroxy-2-methylbutanoic acid"
104,"Com_11546_pos",NA,NA,NA,NA,NA,NA,"Glycohyocholic acid Sodium salt"
105,"Com_11558_pos",NA,NA,NA,NA,NA,NA,"PC (17:1/17:1)"
106,"Com_11575_pos",NA,NA,NA,NA,NA,NA,"EKK"
107,"Com_11581_neg",NA,NA,NA,NA,NA,NA,"Thr-Leu"
108,"Com_11586_pos",NA,NA,NA,NA,NA,NA,"Galanthamine"
109,"Com_11588_pos",NA,NA,NA,NA,NA,NA,"4-oxo-4-[(1-phenylethyl)amino]but-2-enoic acid"
110,"Com_11608_neg",NA,NA,NA,NA,NA,NA,"N-Acetylmethionine"
111,"Com_1161_pos",NA,NA,NA,NA,NA,NA,"(2E,4E)-N-(2-methylpropyl)dodeca-2,4-dienamide"
112,"Com_11615_neg",NA,NA,NA,NA,NA,NA,"N-benzyl-N-isopropyl-N'-[4-(trifluoromethoxy)phenyl]urea"
113,"Com_1162_pos",NA,NA,NA,NA,NA,NA,"Apocynin"
114,"Com_11625_neg",NA,NA,NA,NA,NA,NA,"N-Acetyl-L-aspartic acid"
115,"Com_11660_pos",NA,NA,NA,NA,NA,NA,"D-Proline"
116,"Com_11667_pos",NA,NA,NA,NA,NA,NA,"Cinanserin"
117,"Com_11698_pos",NA,NA,NA,NA,NA,NA,"N-(1-benzylpiperidin-4-yl)-5-methoxy-1H-indole-2-carboxamide"
118,"Com_11726_pos",NA,NA,NA,NA,NA,NA,"1-methyl-1H-benzimidazole-2-sulfonic acid"
119,"Com_11731_neg",NA,NA,NA,NA,NA,NA,"Ergothioneine"
120,"Com_11773_pos",NA,NA,NA,NA,NA,NA,"Pitavastatin"
121,"Com_11776_pos",NA,NA,NA,NA,NA,NA,"Neopterin"
122,"Com_11777_pos",NA,NA,NA,NA,NA,NA,"Perospirone"
123,"Com_11788_pos",NA,NA,NA,NA,NA,NA,"1-(4-hydroxyphenyl)propane-1,2-diol"
124,"Com_11795_pos",NA,NA,NA,NA,NA,NA,"Cyclobutyl fentanyl-d5"
125,"Com_118_pos",NA,NA,NA,NA,NA,NA,"Methoxyacetyl fentanyl-d5"
126,"Com_1182_neg",NA,NA,NA,NA,NA,NA,"N-Acetyl-DL-alanine"
127,"Com_11843_pos",NA,NA,NA,NA,NA,NA,"WNK"
128,"Com_11861_pos",NA,NA,NA,NA,NA,NA,"(1R,2R)-trans-N-Boc-1,2-cyclohexanediamine"
129,"Com_11865_neg",NA,NA,NA,NA,NA,NA,"MGDG (4:0/18:2)"
130,"Com_11883_pos",NA,NA,NA,NA,NA,NA,"4-Methyl-2-pentanone"
131,"Com_11895_pos",NA,NA,NA,NA,NA,NA,"Hydroxyprogesterone caproate"
132,"Com_11900_neg",NA,NA,NA,NA,NA,NA,"alpha-Benzylsuccinic acid"
133,"Com_1191_pos",NA,NA,NA,NA,NA,NA,"Nicotinuric acid"
134,"Com_11918_neg",NA,NA,NA,NA,NA,NA,"Dibenzoyl Thiamine"
135,"Com_11919_pos",NA,NA,NA,NA,NA,NA,"Meperidine-d5"
136,"Com_11923_neg",NA,NA,NA,NA,NA,NA,"Delta-Tridecalactone"
137,"Com_11962_pos",NA,NA,NA,NA,NA,NA,"trans-2-Methyl-2-pentenoic Acid"
138,"Com_11981_pos",NA,NA,NA,NA,NA,NA,"S-(Methyl)Glutathione"
139,"Com_11985_neg",NA,NA,NA,NA,NA,NA,"4-Methylhippuric acid"
140,"Com_12000_neg",NA,NA,NA,NA,NA,NA,"Thymidine 3,5-cyclic monophosphate"
141,"Com_12005_neg",NA,NA,NA,NA,NA,NA,"MGDG (14:1/20:5)"
142,"Com_12007_pos",NA,NA,NA,NA,NA,NA,"2-Phenylpropionic acid"
143,"Com_1201_pos",NA,NA,NA,NA,NA,NA,"N2-neopentyl-5-methyl-1,3,4-thiadiazol-2-amine"
144,"Com_12024_pos",NA,NA,NA,NA,NA,NA,"RLH"
145,"Com_12026_pos",NA,NA,NA,NA,NA,NA,"GPK"
146,"Com_12046_pos",NA,NA,NA,NA,NA,NA,"TQH"
147,"Com_12048_pos",NA,NA,NA,NA,NA,NA,"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid"
148,"Com_12075_pos",NA,NA,NA,NA,NA,NA,"3,4-dihydro-2H,6H-[1,3]thiazino[2,3-b]quinazolin-6-one"
149,"Com_1208_pos",NA,NA,NA,NA,NA,NA,"(9cis)-Retinal"
150,"Com_12100_pos",NA,NA,NA,NA,NA,NA,"SB 205607"
151,"Com_12112_pos",NA,NA,NA,NA,NA,NA,"LDGTS 16:0"
152,"Com_12113_pos",NA,NA,NA,NA,NA,NA,"DGTS (6:0/16:4)"
153,"Com_12121_pos",NA,NA,NA,NA,NA,NA,"3-Acetyl-11-keto-??-boswellic acid"
154,"Com_1214_neg",NA,NA,NA,NA,NA,NA,"L-Threonic acid"
155,"Com_1214_pos",NA,NA,NA,NA,NA,NA,"6-Hydroxynicotinic acid"
156,"Com_12141_pos",NA,NA,NA,NA,NA,NA,"Atropine"
157,"Com_12167_pos",NA,NA,NA,NA,NA,NA,"WLH"
158,"Com_12173_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/4:0)"
159,"Com_12179_pos",NA,NA,NA,NA,NA,NA,"Traumatic acid"
160,"Com_1218_neg",NA,NA,NA,NA,NA,NA,"15-Deoxy-??12,14-prostaglandin D2"
161,"Com_12195_pos",NA,NA,NA,NA,NA,NA,"TKK"
162,"Com_12204_pos",NA,NA,NA,NA,NA,NA,"Mevastatin"
163,"Com_1224_pos",NA,NA,NA,NA,NA,NA,"8-(1,2-dihydroxy-3-methylbut-3-en-1-yl)-7-methoxy-2H-chromen-2-one"
164,"Com_1225_neg",NA,NA,NA,NA,NA,NA,"2-Hydroxy-1-(4-methoxyphenyl)propyl hexopyranoside"
165,"Com_12263_pos",NA,NA,NA,NA,NA,NA,"Pazufloxacin"
166,"Com_12265_pos",NA,NA,NA,NA,NA,NA,"dG-C8-IQ"
167,"Com_12298_pos",NA,NA,NA,NA,NA,NA,"2-[(3S)-1-Cyclobutyl-3-pyrrolidinyl]-5-fluoro-1H-benzimidazole"
168,"Com_12315_pos",NA,NA,NA,NA,NA,NA,"2'-O-Methyladenosine"
169,"Com_12329_pos",NA,NA,NA,NA,NA,NA,"4-(beta-D-Glucopyranosyloxy)-2-methylenebutanoic acid"
170,"Com_1234_neg",NA,NA,NA,NA,NA,NA,"N-(2,5-diethoxy-4-morpholinophenyl)-4-methoxybenzenesulfonamide"
171,"Com_12351_pos",NA,NA,NA,NA,NA,NA,"KQH"
172,"Com_12356_neg",NA,NA,NA,NA,NA,NA,"N-Acetyl-D-tryptophan"
173,"Com_12360_pos",NA,NA,NA,NA,NA,NA,"Isophorone"
174,"Com_12361_pos",NA,NA,NA,NA,NA,NA,"Pentazocine"
175,"Com_12377_pos",NA,NA,NA,NA,NA,NA,"LPE 17:0"
176,"Com_12399_pos",NA,NA,NA,NA,NA,NA,"PEtOH (18:1-18:4)"
177,"Com_12458_pos",NA,NA,NA,NA,NA,NA,"1-(1-methyl-4-nitro-1H-imidazol-5-yl)-4-piperidinecarboxamide"
178,"Com_1247_neg",NA,NA,NA,NA,NA,NA,"MGMG (18:2)"
179,"Com_12495_pos",NA,NA,NA,NA,NA,NA,"Xanthopterin"
180,"Com_125_neg",NA,NA,NA,NA,NA,NA,"cis-5,8,11,14,17-Eicosapentaenoic acid"
181,"Com_12500_pos",NA,NA,NA,NA,NA,NA,"4-Ethylbenzaldehyde"
182,"Com_12509_pos",NA,NA,NA,NA,NA,NA,"3,5-Dihydroxyphenylglycine"
183,"Com_12537_pos",NA,NA,NA,NA,NA,NA,"(6E)-7-(2H-1,3-benzodioxol-5-yl)-1-(piperidin-1-yl)hept-6-en-1-one"
184,"Com_1254_neg",NA,NA,NA,NA,NA,NA,"2,3-Dinor-8-epi-prostaglandin F2??"
185,"Com_12573_neg",NA,NA,NA,NA,NA,NA,"2,2-Dimethylsuccinic acid"
186,"Com_1258_neg",NA,NA,NA,NA,NA,NA,"4-((5-(4-Nitrophenyl)oxazol-2-yl)amino)benzonitrile"
187,"Com_12588_neg",NA,NA,NA,NA,NA,NA,"LPG 17:1"
188,"Com_12590_pos",NA,NA,NA,NA,NA,NA,"2,3-Dideoxycytidine"
189,"Com_12607_pos",NA,NA,NA,NA,NA,NA,"(2??,3??,9??,17??,22R)-2,3,14,20,22-Pentahydroxyergost-7-en-6-one"
190,"Com_12620_neg",NA,NA,NA,NA,NA,NA,"Gly-Phe"
191,"Com_12623_neg",NA,NA,NA,NA,NA,NA,"dADP"
192,"Com_12636_pos",NA,NA,NA,NA,NA,NA,"PC (14:0e/3:0)"
193,"Com_12637_neg",NA,NA,NA,NA,NA,NA,"Oxoadipic Acid"
194,"Com_12640_pos",NA,NA,NA,NA,NA,NA,"Picrotoxinin"
195,"Com_12687_pos",NA,NA,NA,NA,NA,NA,"Heptadecanoic Acid"
196,"Com_12730_pos",NA,NA,NA,NA,NA,NA,"S-Adenosyl-homocysteine"
197,"Com_12734_pos",NA,NA,NA,NA,NA,NA,"isobutyl 1-cyclohexyl-4-oxo-1,4-dihydroquinoline-3-carboxylate"
198,"Com_12776_pos",NA,NA,NA,NA,NA,NA,"Jervine"
199,"Com_12840_neg",NA,NA,NA,NA,NA,NA,"1-Caffeoylquinic Acid"
200,"Com_12847_pos",NA,NA,NA,NA,NA,NA,"C-12 NBD-dihydro-ceramide"
201,"Com_12859_pos",NA,NA,NA,NA,NA,NA,"Choline bitartrate"
202,"Com_12867_pos",NA,NA,NA,NA,NA,NA,"5-[(2-chloro-6-phenoxybenzyl)amino]-3,3-dimethyl-5-oxopentanoic acid"
203,"Com_12881_pos",NA,NA,NA,NA,NA,NA,"Glycerol 3-phosphate"
204,"Com_1290_neg",NA,NA,NA,NA,NA,NA,"Glucosamine 6-sulfate"
205,"Com_12910_neg",NA,NA,NA,NA,NA,NA,"1-Methylguanosine"
206,"Com_12928_pos",NA,NA,NA,NA,NA,NA,"12,13-EODE"
207,"Com_1293_neg",NA,NA,NA,NA,NA,NA,"Nigericin"
208,"Com_12936_pos",NA,NA,NA,NA,NA,NA,"Kaempferol-3-Galactoside-6''-Rhamnoside-3'''-Rhamnoside"
209,"Com_12944_pos",NA,NA,NA,NA,NA,NA,"(2R,3S,4S,5R,6S)-2-(hydroxymethyl)-6-phenoxyoxane-3,4,5-triol"
210,"Com_12960_neg",NA,NA,NA,NA,NA,NA,"Pyrophosphate"
211,"Com_12962_neg",NA,NA,NA,NA,NA,NA,"Acetyl-N-formyl-5-methoxykynurenamine"
212,"Com_12970_pos",NA,NA,NA,NA,NA,NA,"N-lactoyl-phenylalanine"
213,"Com_12971_pos",NA,NA,NA,NA,NA,NA,"L-Normetanephrine"
214,"Com_130_neg",NA,NA,NA,NA,NA,NA,"p-Mentha-1,3,8-triene"
215,"Com_1301_pos",NA,NA,NA,NA,NA,NA,"4-(3,4-dimethylphenyl)-1-thia-4-azaspiro[4.5]decan-3-one"
216,"Com_13029_pos",NA,NA,NA,NA,NA,NA,"Desmethylclozapine"
217,"Com_13049_pos",NA,NA,NA,NA,NA,NA,"Hydroquinone"
218,"Com_13067_neg",NA,NA,NA,NA,NA,NA,"LPC 17:0"
219,"Com_1307_neg",NA,NA,NA,NA,NA,NA,"PI (2:0/22:2)"
220,"Com_13074_pos",NA,NA,NA,NA,NA,NA,"3-hydroxy-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]oxolan-2-one"
221,"Com_13093_pos",NA,NA,NA,NA,NA,NA,"N-Acetyl-L-tyrosine"
222,"Com_13108_neg",NA,NA,NA,NA,NA,NA,"FAHFA (16:3/3:0)"
223,"Com_13112_pos",NA,NA,NA,NA,NA,NA,"2-Methylpentanedioic acid"
224,"Com_13127_neg",NA,NA,NA,NA,NA,NA,"3-amino-3-(4-chlorophenyl)propanoic acid"
225,"Com_13135_pos",NA,NA,NA,NA,NA,NA,"5-amino-2-(dimethylamino)benzoic acid"
226,"Com_1314_neg",NA,NA,NA,NA,NA,NA,"Corticosterone"
227,"Com_13199_pos",NA,NA,NA,NA,NA,NA,"PEtOH (16:0-22:3)"
228,"Com_1323_pos",NA,NA,NA,NA,NA,NA,"Trolox"
229,"Com_13240_pos",NA,NA,NA,NA,NA,NA,"Formononetin"
230,"Com_13267_neg",NA,NA,NA,NA,NA,NA,"5-(2-pyridinyl)-N-[2-(trifluoromethyl)phenyl]-2-thiophenesulfonamide"
231,"Com_13315_pos",NA,NA,NA,NA,NA,NA,"7,8-Dihydrobiopterin"
232,"Com_13316_neg",NA,NA,NA,NA,NA,NA,"Acetylcysteine"
233,"Com_13321_pos",NA,NA,NA,NA,NA,NA,"4-(2,3-dihydro-1H-indol-1-yl)-1-phenyl-1H-pyrazolo[3,4-d]pyrimidine"
234,"Com_13338_pos",NA,NA,NA,NA,NA,NA,"3-{[(4-chlorophenyl)sulfonyl]methyl}-N'-hydroxybenzenecarboximidamide"
235,"Com_13370_neg",NA,NA,NA,NA,NA,NA,"Orsellinic acid ethyl ester"
236,"Com_13433_pos",NA,NA,NA,NA,NA,NA,"VLK"
237,"Com_13446_pos",NA,NA,NA,NA,NA,NA,"4-ethoxy-N-[(4-methoxyphenyl)methylene]aniline"
238,"Com_1345_pos",NA,NA,NA,NA,NA,NA,"1-benzyl-3-(2-methylphenyl)-3,7-dihydro-1H-purine-2,6-dione"
239,"Com_13453_pos",NA,NA,NA,NA,NA,NA,"Cer-NDS (d18:0/16:0)"
240,"Com_1350_neg",NA,NA,NA,NA,NA,NA,"MGDG (18:3/18:5)"
241,"Com_13506_pos",NA,NA,NA,NA,NA,NA,"Glycoursodeoxycholic acid"
242,"Com_13507_pos",NA,NA,NA,NA,NA,NA,"Guanosine 3',5'-cyclic monophosphate"
243,"Com_13517_pos",NA,NA,NA,NA,NA,NA,"Leukotriene D4"
244,"Com_13530_pos",NA,NA,NA,NA,NA,NA,"4-methyl-3-(methylthio)-5-undecyl-4H-1,2,4-triazole"
245,"Com_13536_pos",NA,NA,NA,NA,NA,NA,"Sodium Dehydrocholate"
246,"Com_1355_pos",NA,NA,NA,NA,NA,NA,"2-(2-hydroxy-3-methylbutanamido)-4-methylpentanoic acid"
247,"Com_13550_pos",NA,NA,NA,NA,NA,NA,"N~5~-(1,3,5-trimethyl-1H-pyrazol-4-yl)-1H-1,2,4-triazole-3,5-diamine"
248,"Com_13560_pos",NA,NA,NA,NA,NA,NA,"??-Ergocryptine"
249,"Com_13584_neg",NA,NA,NA,NA,NA,NA,"Capsaicin"
250,"Com_13588_neg",NA,NA,NA,NA,NA,NA,"FAHFA (9:0/13:1)"
251,"Com_13593_neg",NA,NA,NA,NA,NA,NA,"Pseudouridine"
252,"Com_13599_neg",NA,NA,NA,NA,NA,NA,"MGDG (2:0/16:4)"
253,"Com_136_neg",NA,NA,NA,NA,NA,NA,"Docosahexanoic acid"
254,"Com_1362_neg",NA,NA,NA,NA,NA,NA,"Tetracycline"
255,"Com_1365_neg",NA,NA,NA,NA,NA,NA,"PS (2:0/2:0)"
256,"Com_13651_pos",NA,NA,NA,NA,NA,NA,"Normorphine"
257,"Com_1366_pos",NA,NA,NA,NA,NA,NA,"UR-144 N-Heptyl analog"
258,"Com_13686_pos",NA,NA,NA,NA,NA,NA,"Adipamide"
259,"Com_13694_neg",NA,NA,NA,NA,NA,NA,"PA (2:0/7:0)"
260,"Com_13711_pos",NA,NA,NA,NA,NA,NA,"Lysopa 18:0"
261,"Com_1372_pos",NA,NA,NA,NA,NA,NA,"4-acetyl-4-(ethoxycarbonyl)heptanedioic acid"
262,"Com_13727_neg",NA,NA,NA,NA,NA,NA,"Rifapentine"
263,"Com_13728_pos",NA,NA,NA,NA,NA,NA,"Mag (18:1)"
264,"Com_1380_pos",NA,NA,NA,NA,NA,NA,"Artesunate"
265,"Com_13809_pos",NA,NA,NA,NA,NA,NA,"Scopolamine"
266,"Com_13813_pos",NA,NA,NA,NA,NA,NA,"Val-Ser"
267,"Com_1384_neg",NA,NA,NA,NA,NA,NA,"Valproic acid"
268,"Com_13879_pos",NA,NA,NA,NA,NA,NA,"3-(5-phenyl-1,3-oxazol-2-yl)-4-(trifluoromethyl)pyridine"
269,"Com_13899_pos",NA,NA,NA,NA,NA,NA,"5-oxo-3-phenyl-5-(2-quinolinylamino)pentanoic acid"
270,"Com_1390_pos",NA,NA,NA,NA,NA,NA,"Methyl dihydrojasmonate"
271,"Com_1392_pos",NA,NA,NA,NA,NA,NA,"6-methoxy-2,3,4,9-tetrahydro-1H-beta-carbolin-1-one"
272,"Com_13924_pos",NA,NA,NA,NA,NA,NA,"8-{[(3S)-3-(1H-Benzimidazol-2-yl)-1-pyrrolidinyl]sulfonyl}quinoline"
273,"Com_1393_pos",NA,NA,NA,NA,NA,NA,"6 ??-Hydroxycortisol"
274,"Com_13965_neg",NA,NA,NA,NA,NA,NA,"2-[(5-anilino-4-phenyl-4H-1,2,4-triazol-3-yl)thio]acetic acid"
275,"Com_13970_pos",NA,NA,NA,NA,NA,NA,"PE (15:0/15:0)"
276,"Com_14_pos",NA,NA,NA,NA,NA,NA,"Oleoyl ethylamide"
277,"Com_1400_neg",NA,NA,NA,NA,NA,NA,"20-Hydroxy-(5Z,8Z,11Z,14Z)-eicosatetraenoic acid"
278,"Com_14011_neg",NA,NA,NA,NA,NA,NA,"Lauric acid ethyl ester"
279,"Com_14017_neg",NA,NA,NA,NA,NA,NA,"SM (d14:1/13:0)"
