"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
41,"Zotu1079",1,0,0,5.63e-220,0,172,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
42,"Zotu1082",1,0,0,5.63e-220,0,276,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","uncultured Acidobacteria bacterium",NA
43,"Zotu1083",3,0,0,3.12e-44,1,13,0.331294578,0,"Acidobacteria","Subgroup 6","uncultured beta proteobacterium",NA,NA,NA
44,"Zotu1084",1,0,0,5.63e-220,0,159,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales","bacterium LWQ8",NA,NA
45,"Zotu1086",1,0,0,1.35e-167,0,110,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
46,"Zotu1090",1,0,0,5.63e-220,0,225,0,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
47,"Zotu1091",3,3,3,1.76e-136,0,63,1.732050808,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium",NA
48,"Zotu1092",1,0,0,5.63e-220,0,252,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
49,"Zotu1094",4,41,65,1.82e-61,0.166666667,4,1.680336101,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
50,"Zotu10953",4,0,0,7.4e-10,1,26,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","bacterium Ellin5102"
51,"Zotu11",1,0,0,5.63e-220,0,186,0,0,"Firmicutes","Bacilli",NA,NA,NA,NA
52,"Zotu1101",2,1,1,6.45e-115,0,51,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
53,"Zotu1102",2,1,1,2.69e-167,0,139,0,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","uncultured","uncultured Chloroflexaceae bacterium"
54,"Zotu1112",1,0,0,1.35e-167,0,95,0,0,"Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
55,"Zotu1114",1,0,0,1.35e-167,0,105,0,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter",NA
56,"Zotu112",1,0,0,5.63e-220,0,314,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium",NA
57,"Zotu11227",2,0,0,6.45e-115,1,66,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
58,"Zotu1125",1,0,0,1.35e-167,0,88,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas","uncultured soil bacterium"
59,"Zotu1130",1,0,0,5.63e-220,0,193,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",NA
60,"Zotu1138",1,0,0,1.38e-109,0,12,-0.904534034,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
61,"Zotu1139",1,0,0,4.21e-127,0,33,-0.75,0,"Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
62,"Zotu114",2,6,6,1.59e-122,0,19,0.447213595,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
63,"Zotu1140",1,0,0,1.35e-167,0,124,0,0,"Proteobacteria","Deltaproteobacteria",NA,NA,NA,NA
64,"Zotu1142",1,0,0,5.63e-220,0,176,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas","Ambiguous_taxa"
65,"Zotu1144",1,0,0,5.63e-220,0,309,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
66,"Zotu1145",1,0,0,5.63e-220,0,272,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured eubacterium WD283",NA
67,"Zotu1149",3,11,11,2.89e-109,0,12,1.507556723,0,"Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae","Kouleothrix",NA
68,"Zotu115",2,0,0,6.45e-115,1,76,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured soil bacterium",NA
69,"Zotu1152",4,28.13333333,60,2.26e-55,0,20,1.421338109,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured subdivision 3 bacterium",NA
70,"Zotu1154",1,0,0,3.52e-147,0,43,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
71,"Zotu1158",1,0,0,5.63e-220,0,254,0,0,"Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured Firmicutes bacterium"
72,"Zotu116",1,0,0,1.35e-167,0,112,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultivated soil bacterium clone C105"
73,"Zotu1162",1,0,0,5.63e-220,0,266,0,0,"Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
74,"Zotu1163",4,3,6,6.66e-35,0.666666667,37,0.917662935,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
75,"Zotu1170",3,0,0,1.84e-53,1,35,0,0,"Chloroflexi",NA,NA,NA,NA,NA
76,"Zotu1172",1,0,0,5.63e-220,0,294,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
77,"Zotu1177",1,0,0,5.63e-220,0,292,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
78,"Zotu1179",1,0,0,5.63e-220,0,183,0,0,"Actinobacteria","Acidimicrobiia",NA,NA,NA,NA
79,"Zotu118",1,0,0,5.47e-131,0,23,-1.414213562,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","Planctomycetales bacterium Ellin7224",NA
80,"Zotu1181",3,21,29,4.19e-62,0,4,0.770154046,0,"Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","agricultural soil bacterium SC-I-11",NA
81,"Zotu1183",1,0,0,1.35e-167,0,141,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella","uncultured soil bacterium"
82,"Zotu1184",1,0,0,1.35e-167,0,144,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
83,"Zotu1186",1,0,0,1.35e-167,0,126,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
84,"Zotu1187",5,10,22,1.11e-11,0.6,2,1.61245155,0,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium","Roseimicrobium gellanilyticum"
85,"Zotu1192",1,0,0,1.35e-167,0,102,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
86,"Zotu1193",1,0,0,1.35e-167,0,143,0,0,"Acidobacteria","Subgroup 17",NA,NA,NA,NA
87,"Zotu1198",2,12,17,1.95e-56,0,5,-0.10976426,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
88,"Zotu1199",2,1,1,2.69e-167,0,124,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
89,"Zotu12",1,0,0,1.35e-167,0,143,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer",NA
90,"Zotu1200",5,4,12,0.425325404,0.6,38,1,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
91,"Zotu1202",2,1,1,2.69e-167,0,98,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
92,"Zotu1203",1,0,0,1.35e-167,0,90,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
93,"Zotu1204",2,5,5,1.54e-107,0,16,0.277350098,0,"Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured Sorangiineae bacterium",NA
94,"Zotu1205",1,0,0,5.63e-220,0,245,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
95,"Zotu12057",2,1,1,2.69e-167,0,111,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
96,"Zotu1207",1,0,0,5.63e-220,0,272,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
97,"Zotu1209",2,0,0,1.81e-99,1,21,0,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1","Clostridium sensu stricto 12","Clostridium sp. TB14"
98,"Zotu121",2,1,1,2.69e-167,0,114,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
99,"Zotu1213",1,0,0,5.88e-137,0,60,-0.577350269,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29","bacterium enrichment culture clone heteroC45_4W"
100,"Zotu1214",2,1,1,2.69e-167,0,99,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured bacterium #0319-7E19"
101,"Zotu1215",3,0.5,1,2.3e-77,0.666666667,57,1,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
102,"Zotu122",1,0,0,5.63e-220,0,151,0,0,"Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
103,"Zotu1223",2,0.5,1,3.48e-102,0,18,0,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
104,"Zotu1225",1,0,0,5.63e-220,0,153,0,0,"Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella","agricultural soil bacterium SC-I-15"
105,"Zotu1227",1,0,0,1.35e-167,0,119,0,0,"Chloroflexi","Anaerolineae","SBR1031","uncultured Gemmatimonadetes bacterium",NA,NA
106,"Zotu123",1,0,0,5.88e-137,0,58,-0.577350269,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
107,"Zotu12315",1,0,0,4.21e-127,0,33,-0.75,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","Chitinophaga sp. BN130233"
108,"Zotu1232",2,1,1,2.69e-167,0,136,0,0,"Chloroflexi","Ktedonobacteria","Ktedonobacterales","JG30-KF-AS9",NA,NA
109,"Zotu1233",1,0,0,9.84e-123,0,19,-0.894427191,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
110,"Zotu1234",2,2,2,5.69e-147,0,49,1,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","Gemmatimonas sp. WX54"
111,"Zotu124",1,0,0,5.63e-220,0,288,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
112,"Zotu1240",1,0,0,1.35e-167,0,85,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","uncultured Caulobacter sp."
113,"Zotu1251",1,0,0,5.63e-220,0,234,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
114,"Zotu12518",1,0,0,5.63e-220,0,205,0,0,"Proteobacteria","Deltaproteobacteria","Myxococcales",NA,NA,NA
115,"Zotu1253",2,2,2,5.69e-147,0,42,1,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp. HSD06"
116,"Zotu1255",1,0,0,1.35e-167,0,91,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","ADurb.Bin063-1","uncultured prokaryote"
117,"Zotu126",3,0,0,3.71e-49,1,39,0.204124145,0,"Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira","uncultured soil bacterium"
118,"Zotu127",1,0,0,5.63e-220,0,147,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","JGI 0001001-H03","uncultured bacterium 164"
119,"Zotu1271",2,1,1,2.69e-167,0,101,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5220"
120,"Zotu1273",2,0,0,6.45e-115,1,66,0,0,"Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured Conexibacteraceae bacterium"
121,"Zotu1276",1,0,0,3.52e-147,0,45,-1,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
122,"Zotu12772",1,0,0,5.88e-137,0,62,-0.577350269,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
123,"Zotu1279",3,1.5,2,3.58e-82,0.333333333,56,1.224744871,0,"Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured Gaiella sp.",NA
124,"Zotu1282",1,0,0,5.63e-220,0,322,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
125,"Zotu1283",1,0,0,1.35e-167,0,101,0,0,"Elusimicrobia","Lineage IIb","uncultured soil bacterium",NA,NA,NA
126,"Zotu1291",1,0,0,5.63e-220,0,160,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured Spartobacteria bacterium"
127,"Zotu1296",3,0,0,1.84e-53,1,36,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
128,"Zotu1298",1,0,0,5.63e-220,0,283,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. Z2-YC6855"
129,"Zotu1299",1,0,0,5.63e-220,0,150,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Tellurimicrobium","Ambiguous_taxa"
130,"Zotu13",3,119,169,3.87e-53,0,1,0.87438565,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
131,"Zotu1300",3,7,7,2.58e-122,0,19,1.788854382,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA
132,"Zotu1302",2,0,0,6.45e-115,1,79,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
133,"Zotu1303",3,39,64,3.47e-54,0,1,0.87438565,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae",NA,NA
134,"Zotu13038",2,0,0,2.89e-82,1,56,-0.816496581,0,"Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
135,"Zotu1304",2,85,133,3.86e-51,0,1,-0.3086067,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
136,"Zotu1305",1,0,0,5.63e-220,0,266,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
137,"Zotu1306",1,0,0,3.52e-147,0,43,-1,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067",NA
138,"Zotu1317",1,0,0,5.63e-220,0,320,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","44889","metagenome",NA,NA
139,"Zotu1319",3,0.5,1,2.3e-77,0.666666667,57,1,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
140,"Zotu13192",1,0,0,5.63e-220,0,285,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
141,"Zotu132",1,0,0,1.35e-167,0,115,0,0,"Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
142,"Zotu1320",3,86,135,7.06e-54,0,1,0.87438565,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
143,"Zotu1327",1,0,0,1.16e-44,0,13,-1.214746787,0,"Chloroflexi","OLB14","uncultured Chloroflexi bacterium",NA,NA,NA
144,"Zotu1334",1,0,0,5.63e-220,0,201,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Acidobacteriales bacterium"
145,"Zotu1336",2,1,1,2.69e-167,0,120,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured Desulfovirga sp.",NA,NA
146,"Zotu1337",1,0,0,5.63e-220,0,171,0,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
147,"Zotu1338",3,1,2,1.04e-72,0.666666667,53,0.75,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
148,"Zotu134",1,0,0,1.35e-167,0,131,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales","Acidobacteriaceae (Subgroup 1)","uncultured","uncultured Granulicella sp."
149,"Zotu1341",4,6.333333333,24,1.45e-18,0.833333333,0,1.164225789,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
150,"Zotu13412",1,0,0,5.88e-137,0,28,-1.224744871,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
151,"Zotu1342",1,0,0,1.35e-167,0,129,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067","uncultured Burkholderia sp."
152,"Zotu135",1,0,0,5.63e-220,0,319,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
153,"Zotu1356",1,0,0,5.63e-220,0,242,0,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","Gemmatimonadaceae bacterium LWQ133"
154,"Zotu13596",5,10,22,1.11e-11,0.6,2,1.61245155,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
155,"Zotu136",2,0,0,1.8e-77,1,57,-1,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
156,"Zotu1360",1,0,0,1.35e-167,0,133,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
157,"Zotu1372",1,0,0,1.35e-167,0,116,0,0,"Actinobacteria","Acidimicrobiia","IMCC26256","uncultured Ferrimicrobium sp.",NA,NA
158,"Zotu1374",1,0,0,5.63e-220,0,184,0,0,"FBP","metagenome",NA,NA,NA,NA
159,"Zotu1376",1,0,0,5.63e-220,0,325,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
160,"Zotu1377",1,0,0,1.35e-167,0,118,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
161,"Zotu1378",4,19.8,43,2.06e-55,0,20,1.421338109,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter sp. LCS15"
162,"Zotu138",4,38,38,8.34e-79,0.166666667,6,2.04264872,0,"Chloroflexi","KD4-96",NA,NA,NA,NA
163,"Zotu1382",1,0,0,1.35e-167,0,99,0,0,"Acidobacteria","Acidobacteriia","Acidobacteriales",NA,NA,NA
164,"Zotu1385",1,0,0,1.35e-167,0,111,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA
165,"Zotu1386",1,0,0,2.91e-56,0,20,-1.350271204,0,"Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium","Ambiguous_taxa"
