"ID","Name","node.degree","node.betw","node.stress","node.evcent","Clustering.Coefficient","No.module","Zi","Pi","Phylum","Class","Order","Family","Genus","Species"
134,"Zotu13",2,8,13,1.07e-47,0,7,-0.267261242,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Sphingomonas sp. ZY-3"
135,"Zotu1300",1,0,0,7.4e-49,0,7,-1.603567451,0,"Verrucomicrobia","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA
136,"Zotu1302",2,4,4,6.45e-67,0,25,0,0,"Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
137,"Zotu1303",1,0,0,9.96e-142,0,325,0,0,"Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae",NA,NA
138,"Zotu1304",2,1,1,3.23e-109,0,143,0,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae",NA,NA
139,"Zotu1305",1,0,0,3.23e-109,0,96,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","uncultured Prosthecobacter sp.",NA
140,"Zotu1309",1,0,0,9.96e-142,0,319,0,0,"Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","A21b","uncultured delta proteobacterium",NA
141,"Zotu1312",1,0,0,9.96e-142,0,341,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
142,"Zotu1319",3,7,16,2.67e-37,0.333333333,47,0.353553391,0,"Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
143,"Zotu13192",1,0,0,9.96e-142,0,161,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured Sphingobacteriia bacterium"
144,"Zotu1325",2,2,2,1.62e-96,0,63,1,0,"Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
145,"Zotu1328",2,0,0,5.73e-57,1,30,0,0,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter",NA
146,"Zotu133",1,0,0,9.96e-142,0,342,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
147,"Zotu1331",1,0,0,1.06e-75,0,26,-1.133893419,0,"Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","uncultured organism"
148,"Zotu1336",1,0,0,9.96e-142,0,271,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured Desulfovirga sp.",NA,NA
149,"Zotu1337",1,0,0,9.96e-142,0,236,0,0,"Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","uncultured Bacteroidetes bacterium",NA
150,"Zotu1338",3,288,418,8.78e-28,0.333333333,0,0.693375245,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
151,"Zotu1341",1,0,0,9.98e-97,0,49,-1,0,"Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Acidibacter",NA
152,"Zotu13412",1,0,0,1.35e-74,0,21,-0.811107106,0,"Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured","uncultured Acidobacteriales bacterium"
153,"Zotu1343",2,6,6,4.98e-48,0,19,-0.229415734,0,"Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
154,"Zotu1344",1,0,0,9.96e-142,0,152,0,0,"Bacteroidetes","Bacteroidia","Flavobacteriales","NS9 marine group",NA,NA
155,"Zotu1346",3,0,0,1.14e-38,1,57,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
156,"Zotu1359",1,0,0,3.23e-109,0,121,0,0,"Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,NA
157,"Zotu1360",1,0,0,9.96e-142,0,273,0,0,"Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
158,"Zotu137",2,0,0,1.05e-76,1,82,0,0,"Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","Azospirillum sp. T2-YC6788"
159,"Zotu1371",1,0,0,9.96e-142,0,189,0,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
160,"Zotu1373",2,5.5,11,9.52e-30,0,0,-0.277350098,0,"Firmicutes","Clostridia","Clostridiales","Clostridiaceae 1",NA,NA
161,"Zotu1376",2,0,0,3.87e-67,1,37,0,0,"Acidobacteria","Subgroup 6","uncultured Holophagae bacterium",NA,NA,NA
162,"Zotu1377",2,7,7,4.9e-77,0,11,0.353553391,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
163,"Zotu13778",3,8,8,3.16e-66,0.333333333,13,1.870828693,0,"Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
164,"Zotu1378",1,0,0,9.96e-142,0,178,0,0,"Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","Flavisolibacter sp. LCS15"
165,"Zotu1384",1,0,0,9.96e-142,0,297,0,0,"Acidobacteria","Holophagae","Subgroup 7","uncultured Desulfovirga sp.",NA,NA
166,"Zotu1387",1,0,0,9.98e-97,0,52,-1,0,"Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
